Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
41,5,3,-174,-86,134.555,29.0537,,,
42,5,4,-168,-86,733.9125,117.0938,,,
43,5,5,-162,-86,235.4575,307.1938,,,
44,5,6,-156,-86,125.3725,457.755,,,
45,5,7,-150,-86,175.96,623.3025,,,
46,5,8,-144,-86,137.9225,435.8888,,,
47,5,9,-138,-86,31.06,84.6312,,,
48,5,10,-132,-86,164.18,211.645,,,
49,5,11,-126,-86,304.615,189.6212,,,
50,5,12,-120,-86,743.4975,413.3138,,,
51,5,13,-114,-86,1547.7825,343.88,,,
52,6,15,-108,-80,1650.525,288.6663,,,
53,6,14,-114,-80,34.705,140.9612,,,
54,6,13,-120,-80,11.3025,93.8375,,,
55,6,12,-126,-80,1404.0525,201.5462,,,
56,6,11,-132,-80,884.845,40.1,,,
57,6,10,-138,-80,321.0975,224.8012,,,
58,6,9,-144,-80,18.5025,39.605,,,
59,6,8,-150,-80,36.8075,111.2275,,,
60,6,7,-156,-80,205.9025,364.7625,,,
61,6,6,-162,-80,225.2175,297.6225,,,
62,6,5,-168,-80,623.2875,212.0163,,,
63,6,4,-174,-80,3.215,31.1,,,
64,6,3,-180,-80,1135.8475,30.8325,,,
65,6,2,-186,-80,1369.405,31.0875,,,
66,6,1,-192,-80,30.5175,31.585,,,
67,7,1,-192,-74,302.655,31.695,,,
68,7,2,-186,-74,1106.8975,31.6513,,,
69,7,3,-180,-74,742.2275,31.7087,,,
70,7,4,-174,-74,696.5125,36.7025,,,
71,7,5,-168,-74,579.24,183.1525,,,
72,7,6,-162,-74,137.25,162.2437,,,
73,7,7,-156,-74,287.3225,92.0375,,,
74,7,8,-150,-74,77.925,126.5762,,,
75,7,9,-144,-74,123.185,214.8613,,,
76,7,10,-138,-74,153.09,306.2375,,,
77,7,11,-132,-74,179.285,238.2937,,,
78,7,12,-126,-74,251.935,100.875,,,
79,7,13,-120,-74,2004.8075,131.7137,,,
80,7,14,-114,-74,179.4125,196.965,,,
81,7,15,-108,-74,1887.2725,163.2762,,,
82,8,15,-108,-68,262.085,182.415,,,
83,8,14,-114,-68,131.435,208.0038,,,
84,8,13,-120,-68,246.505,114.5687,,,
85,8,12,-126,-68,205.2975,114.0238,,,
86,8,11,-132,-68,4.495,36.9525,,,
87,8,10,-138,-68,240.69,269.47,,,
88,8,9,-144,-68,67.45,44.37,,,
89,8,8,-150,-68,34.535,167.49,,,
90,8,7,-156,-68,186.725,134.0225,,,
91,8,6,-162,-68,274.5275,126.2412,,,
92,8,5,-168,-68,284.645,147.465,,,
93,8,4,-174,-68,767.065,71.7825,,,
94,8,3,-180,-68,440.43,35.9413,,,
95,8,2,-186,-68,1367.5525,32.8775,,,
96,8,1,-192,-68,657.1275,33.0263,,,
97,9,1,-192,-62,1386.7975,33.1038,,,
98,9,2,-186,-62,1008.555,33.2725,,,
99,9,3,-180,-62,618.6975,37.3388,,,
100,9,4,-174,-62,727.1675,126.6625,,,
101,9,5,-168,-62,421.055,142.2762,,,
102,9,6,-162,-62,12.4775,34.0488,,,
103,9,7,-156,-62,139.5575,348.5312,,,
104,9,8,-150,-62,99.0825,99.7325,,,
105,9,9,-144,-62,19.645,72.7713,,,
106,9,10,-138,-62,315.8625,290.9312,,,
107,9,11,-132,-62,391.6375,192.23,,,
108,9,12,-126,-62,77.3025,117.9025,,,
109,9,13,-120,-62,76.025,78.8575,,,
110,9,14,-114,-62,437.9075,196.5675,,,
111,9,15,-108,-62,387.3,81.2887,,,
112,10,15,-108,-56,1866.1575,73.7762,,,
113,10,14,-114,-56,1172.085,83.5013,,,
114,10,13,-120,-56,491.3325,150.8013,,,
115,10,12,-126,-56,421.4275,222.1,,,
116,10,11,-132,-56,399.39,292.9225,,,
117,10,10,-138,-56,380.035,315.5663,,,
118,10,9,-144,-56,376.405,396.4962,,,
119,10,8,-150,-56,305.275,324.385,,,
120,10,7,-156,-56,546.59,390.3525,,,
121,10,6,-162,-56,92.515,466.0688,,,
122,10,5,-168,-56,233.9025,250.2838,,,
123,10,4,-174,-56,882.3275,134.195,,,
124,10,3,-180,-56,757.3025,63.885,,,
125,10,2,-186,-56,463.8025,45.255,,,
126,10,1,-192,-56,1108.765,34.2125,,,
127,11,1,-186,-50,620.8925,42.4437,,,
128,11,2,-180,-50,651.595,107.3887,,,
129,11,3,-174,-50,291.19,144.9413,,,
130,11,4,-168,-50,61.7675,457.4525,,,
131,11,5,-162,-50,237.1675,426.4188,,,
132,11,6,-156,-50,346.2,385.1613,,,
133,11,7,-150,-50,307.7175,319.9738,,,
134,11,8,-144,-50,307.915,266.0187,,,
135,11,9,-138,-50,919.225,178.085,,,
136,11,10,-132,-50,227.5675,82.0537,,,
137,11,11,-126,-50,646.185,98.5375,,,
138,11,12,-120,-50,671.4,144.255,,,
139,11,13,-114,-50,825.795,44.765,,,
140,12,13,-114,-44,0,30.325,,,
141,12,12,-120,-44,505.2325,136.9212,,,
142,12,11,-126,-44,563.4725,217.0587,,,
143,12,10,-132,-44,485.7575,90.79,,,
144,12,9,-138,-44,940.6125,69.8013,,,
145,12,8,-144,-44,417.825,203.0813,,,
146,12,7,-150,-44,368.265,280.7263,,,
147,12,6,-156,-44,332.2425,339.895,,,
148,12,5,-162,-44,322.115,311.0787,,,
149,12,4,-168,-44,807.285,364.4225,,,
150,12,3,-174,-44,380.445,213.3788,,,
151,12,2,-180,-44,649.585,61.7175,,,
152,12,1,-186,-44,542.4125,38.2188,,,
153,13,1,-180,-38,288.855,96.3788,,,
154,13,2,-174,-38,115.9,165.8513,,,
155,13,3,-168,-38,180.6025,219.9512,,,
156,13,4,-162,-38,282.05,385.1725,,,
157,13,5,-156,-38,314.83,216.7863,,,
158,13,6,-150,-38,364.52,262.2812,,,
159,13,7,-144,-38,464.6625,279.2087,,,
160,13,8,-138,-38,617.3725,181.3488,,,
161,13,9,-132,-38,870.0425,244.0775,,,
162,13,10,-126,-38,675.155,260.7612,,,
163,13,11,-120,-38,1473.675,56.9125,,,
164,14,9,-126,-32,1,33.435,,,
165,14,8,-132,-32,624.15,245.5013,,,
166,14,7,-138,-32,644.7875,176.7812,,,
167,14,6,-144,-32,295.22,141.075,,,
168,14,5,-150,-32,615.25,115.0663,,,
169,14,4,-156,-32,465.28,177.6875,,,
170,14,3,-162,-32,432.8725,350.2,,,
171,14,2,-168,-32,230.6075,323.1613,,,
172,14,1,-174,-32,367.655,248.6187,,,
173,15,1,-162,-26,361.42,293.0413,,,
174,15,2,-156,-26,215.155,223.1237,,,
175,15,3,-150,-26,484.535,208.5688,,,
176,15,4,-144,-26,533.0075,264.6987,,,
177,15,5,-138,-26,560.1475,402.8412,,,
