Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
175,12,10,-131.71,-43.43,273.0,986.0,995.0,334.0,994.0,999.0,323.0,307.0,468.0,894.0,994.0,999.0,283.0,455.0,253.0,407.0,994.0,999.0
176,12,11,-124.57,-43.43,332.0,995.0,998.0,410.0,997.0,999.0,398.0,375.0,563.0,994.0,997.0,999.0,350.0,546.0,311.0,495.0,997.0,999.0
177,12,12,-117.43,-43.43,299.0,993.0,996.0,375.0,996.0,999.0,361.0,340.0,515.0,988.0,996.0,999.0,317.0,505.0,284.0,451.0,996.0,999.0
178,12,13,-110.29,-43.43,311.0,994.0,997.0,394.0,997.0,999.0,380.0,355.0,534.0,993.0,997.0,999.0,335.0,532.0,299.0,471.0,997.0,999.0
179,12,14,-103.14,-43.43,315.0,994.0,997.0,395.0,997.0,999.0,381.0,359.0,543.0,994.0,997.0,999.0,336.0,543.0,300.0,476.0,997.0,999.0
180,12,15,-96.00,-43.43,74.0,300.0,347.0,65.0,327.0,999.0,66.0,79.0,133.0,316.0,327.0,999.0,54.0,150.0,53.0,98.0,327.0,999.0
181,13,1,-196.00,-36.29,292.0,993.0,997.0,355.0,997.0,999.0,346.0,336.0,514.0,994.0,997.0,999.0,303.0,541.0,275.0,439.0,997.0,999.0
182,13,2,-188.86,-36.29,319.0,995.0,998.0,385.0,998.0,999.0,377.0,365.0,560.0,996.0,998.0,999.0,330.0,584.0,298.0,479.0,998.0,999.0
183,13,3,-181.71,-36.29,294.0,994.0,998.0,362.0,997.0,999.0,352.0,338.0,521.0,994.0,997.0,999.0,309.0,545.0,280.0,448.0,997.0,999.0
184,13,4,-174.57,-36.29,301.0,994.0,997.0,368.0,997.0,999.0,358.0,344.0,527.0,994.0,997.0,999.0,314.0,539.0,283.0,454.0,997.0,999.0
185,13,5,-167.43,-36.29,235.0,881.0,959.0,280.0,938.0,999.0,272.0,266.0,413.0,837.0,938.0,999.0,238.0,420.0,215.0,351.0,938.0,999.0
186,13,6,-160.29,-36.29,257.0,956.0,994.0,312.0,994.0,999.0,303.0,293.0,450.0,904.0,994.0,999.0,266.0,457.0,239.0,387.0,994.0,999.0
187,13,7,-153.14,-36.29,264.0,970.0,994.0,323.0,994.0,999.0,313.0,300.0,459.0,909.0,994.0,999.0,274.0,464.0,247.0,396.0,994.0,999.0
188,13,8,-146.00,-36.29,309.0,994.0,997.0,380.0,997.0,999.0,369.0,350.0,531.0,993.0,997.0,999.0,323.0,524.0,289.0,461.0,997.0,999.0
189,13,9,-138.86,-36.29,255.0,925.0,990.0,311.0,973.0,999.0,301.0,287.0,438.0,849.0,973.0,999.0,263.0,434.0,237.0,379.0,973.0,999.0
190,13,10,-131.71,-36.29,267.0,974.0,994.0,332.0,994.0,999.0,320.0,303.0,461.0,889.0,994.0,999.0,282.0,455.0,252.0,402.0,994.0,999.0
191,13,11,-124.57,-36.29,283.0,992.0,995.0,349.0,995.0,999.0,337.0,319.0,485.0,926.0,995.0,999.0,296.0,476.0,265.0,422.0,995.0,999.0
192,13,12,-117.43,-36.29,274.0,992.0,995.0,341.0,994.0,999.0,330.0,312.0,473.0,913.0,994.0,999.0,290.0,468.0,260.0,412.0,994.0,999.0
193,13,13,-110.29,-36.29,363.0,996.0,998.0,442.0,998.0,999.0,429.0,408.0,609.0,995.0,998.0,999.0,377.0,582.0,335.0,532.0,998.0,999.0
194,13,14,-103.14,-36.29,341.0,995.0,998.0,416.0,998.0,999.0,405.0,385.0,578.0,995.0,998.0,999.0,355.0,567.0,317.0,504.0,998.0,999.0
195,13,15,-96.00,-36.29,73.0,296.0,343.0,64.0,325.0,999.0,65.0,78.0,132.0,312.0,325.0,999.0,53.0,148.0,52.0,97.0,325.0,999.0
196,14,1,-196.00,-29.14,301.0,994.0,997.0,367.0,997.0,999.0,357.0,346.0,528.0,995.0,997.0,999.0,314.0,560.0,284.0,453.0,997.0,999.0
197,14,2,-188.86,-29.14,311.0,995.0,998.0,379.0,998.0,999.0,370.0,358.0,550.0,996.0,998.0,999.0,325.0,586.0,295.0,472.0,998.0,999.0
198,14,3,-181.71,-29.14,365.0,997.0,998.0,439.0,998.0,999.0,430.0,416.0,629.0,997.0,998.0,999.0,377.0,647.0,340.0,542.0,998.0,999.0
199,14,4,-174.57,-29.14,303.0,994.0,997.0,366.0,997.0,999.0,357.0,345.0,526.0,994.0,997.0,999.0,313.0,546.0,283.0,452.0,997.0,999.0
200,14,5,-167.43,-29.14,258.0,954.0,995.0,311.0,994.0,999.0,303.0,294.0,450.0,915.0,994.0,999.0,265.0,466.0,239.0,386.0,994.0,999.0
201,14,6,-160.29,-29.14,306.0,994.0,997.0,371.0,997.0,999.0,362.0,348.0,529.0,994.0,997.0,999.0,317.0,540.0,285.0,456.0,997.0,999.0
202,14,7,-153.14,-29.14,293.0,993.0,997.0,358.0,996.0,999.0,348.0,336.0,510.0,993.0,996.0,999.0,305.0,520.0,275.0,440.0,996.0,999.0
203,14,8,-146.00,-29.14,292.0,993.0,996.0,364.0,996.0,999.0,352.0,334.0,505.0,993.0,996.0,999.0,310.0,515.0,278.0,441.0,996.0,999.0
204,14,9,-138.86,-29.14,196.0,750.0,822.0,243.0,805.0,999.0,233.0,225.0,347.0,722.0,805.0,999.0,205.0,367.0,186.0,299.0,805.0,999.0
205,14,10,-131.71,-29.14,275.0,987.0,995.0,337.0,994.0,999.0,327.0,312.0,470.0,916.0,994.0,999.0,287.0,469.0,257.0,410.0,994.0,999.0
206,14,11,-124.57,-29.14,311.0,994.0,997.0,389.0,996.0,999.0,376.0,355.0,532.0,994.0,997.0,999.0,331.0,536.0,297.0,468.0,997.0,999.0
207,14,12,-117.43,-29.14,315.0,994.0,997.0,392.0,997.0,999.0,379.0,359.0,539.0,994.0,997.0,999.0,334.0,540.0,299.0,472.0,997.0,999.0
208,14,13,-110.29,-29.14,344.0,995.0,998.0,425.0,998.0,999.0,411.0,391.0,584.0,995.0,998.0,999.0,362.0,583.0,325.0,511.0,998.0,999.0
209,14,14,-103.14,-29.14,324.0,995.0,998.0,401.0,997.0,999.0,387.0,370.0,557.0,995.0,997.0,999.0,342.0,563.0,307.0,485.0,997.0,999.0
210,14,15,-96.00,-29.14,78.0,313.0,361.0,71.0,349.0,999.0,71.0,86.0,141.0,330.0,348.0,999.0,59.0,159.0,57.0,105.0,348.0,999.0
211,15,1,-196.00,-22.00,69.0,289.0,339.0,63.0,330.0,999.0,63.0,76.0,127.0,316.0,330.0,999.0,52.0,152.0,52.0,94.0,330.0,999.0
212,15,2,-188.86,-22.00,71.0,299.0,349.0,67.0,339.0,999.0,67.0,79.0,132.0,320.0,339.0,999.0,55.0,153.0,54.0,98.0,339.0,999.0
213,15,3,-181.71,-22.00,64.0,272.0,319.0,58.0,311.0,999.0,58.0,70.0,119.0,292.0,311.0,999.0,47.0,139.0,47.0,87.0,311.0,999.0
214,15,4,-174.57,-22.00,63.0,265.0,311.0,56.0,302.0,999.0,56.0,69.0,115.0,284.0,302.0,999.0,46.0,136.0,45.0,84.0,302.0,999.0
215,15,5,-167.43,-22.00,62.0,260.0,305.0,55.0,297.0,999.0,55.0,67.0,113.0,279.0,297.0,999.0,45.0,133.0,44.0,83.0,297.0,999.0
216,15,6,-160.29,-22.00,60.0,255.0,299.0,53.0,290.0,999.0,53.0,66.0,111.0,275.0,290.0,999.0,43.0,131.0,43.0,81.0,290.0,999.0
217,15,7,-153.14,-22.00,62.0,261.0,306.0,55.0,297.0,999.0,55.0,68.0,114.0,280.0,297.0,999.0,45.0,134.0,44.0,83.0,297.0,999.0
218,15,8,-146.00,-22.00,62.0,258.0,302.0,54.0,294.0,999.0,54.0,67.0,113.0,276.0,294.0,999.0,44.0,131.0,44.0,82.0,294.0,999.0
219,15,9,-138.86,-22.00,72.0,294.0,338.0,66.0,329.0,999.0,66.0,78.0,130.0,309.0,329.0,999.0,55.0,149.0,53.0,97.0,329.0,999.0
220,15,10,-131.71,-22.00,69.0,284.0,329.0,63.0,320.0,999.0,63.0,75.0,125.0,299.0,320.0,999.0,52.0,143.0,50.0,93.0,320.0,999.0
221,15,11,-124.57,-22.00,69.0,286.0,330.0,63.0,322.0,999.0,64.0,76.0,126.0,302.0,322.0,999.0,52.0,144.0,51.0,94.0,322.0,999.0
222,15,12,-117.43,-22.00,79.0,321.0,368.0,75.0,360.0,999.0,75.0,87.0,144.0,337.0,360.0,999.0,62.0,162.0,60.0,109.0,360.0,999.0
223,15,13,-110.29,-22.00,75.0,304.0,350.0,70.0,345.0,999.0,70.0,83.0,136.0,321.0,345.0,999.0,58.0,155.0,56.0,101.0,345.0,999.0
224,15,14,-103.14,-22.00,85.0,337.0,387.0,80.0,377.0,999.0,80.0,93.0,152.0,357.0,377.0,999.0,67.0,172.0,64.0,115.0,377.0,999.0
225,15,15,-96.00,-22.00,84.0,330.0,378.0,77.0,367.0,999.0,78.0,92.0,150.0,348.0,367.0,999.0,65.0,169.0,62.0,112.0,367.0,999.0
