Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
48,5,10,-132,-86,935.18,-42.375,22069144,100026192,100.0262
49,5,11,-126,-86,925.765,-51.8713,17847364,80891392,80.8914
50,5,12,-120,-86,1107.4,16.2275,68242184,309300896,309.3009
51,5,13,-114,-86,1184.6763,53.3875,22190144,100574608,100.5746
52,6,15,-108,-80,1136.7712,226.2312,5024820,22774494,22.7745
53,6,14,-114,-80,7.3338,76.3925,96000.914,435114.5625,0.4351
54,6,13,-120,-80,1453.2688,123.24,11792185,53446900,53.4469
55,6,12,-126,-80,795.9913,-43.1162,18461516,83674976,83.675
56,6,11,-132,-80,1131.4237,-55.7612,20290502,91964672,91.9647
57,6,10,-138,-80,905.7,-54.8725,16505536,74809696,74.8097
58,6,9,-144,-80,1202.8125,-50.8325,23662276,107246904,107.2469
59,6,8,-150,-80,1142.5325,-32.25,35427368,160571008,160.571
60,6,7,-156,-80,1124.7476,-37.275,30174316,136762080,136.7621
61,6,6,-162,-80,1205.3762,-46.6375,25845644,117142800,117.1428
62,6,5,-168,-80,711.8738,-33.2175,21430688,97132456,97.1325
63,6,4,-174,-80,765.7838,-48.65,15740673,71343032,71.343
64,6,3,-180,-80,505.47,-52.9525,9545726,43265048,43.265
65,6,2,-186,-80,343.2662,-14.2688,24057204,109036872,109.0369
66,6,1,-192,-80,542.6788,91.5225,5929457.5,26874674,26.8747
67,7,1,-192,-74,1069.7476,63.5363,16836808,76311152,76.3112
68,7,2,-186,-74,438.45,-20.4513,21438790,97169176,97.1692
69,7,3,-180,-74,858.0162,-87.9062,9760583,44238868,44.2389
70,7,4,-174,-74,1163.0875,-127.6963,9108237,41282176,41.2822
71,7,5,-168,-74,1534.4788,-118.08,12995247,58899660,58.8997
72,7,6,-162,-74,1312.5587,-50.7238,25876612,117283160,117.2832
73,7,7,-156,-74,2000.1412,-56.225,35573880,161235056,161.2351
74,7,8,-150,-74,622.815,2047.9375,304118.1875,1378385.375,1.3784
75,7,9,-144,-74,941.4062,-48.4412,19433980,88082576,88.0826
76,7,10,-138,-74,753.155,-28.65,26288136,119148352,119.1484
77,7,11,-132,-74,842.2812,3.1675,265913584,1205226752,1205.2268
78,7,12,-126,-74,1074.5074,45.8362,23442306,106249912,106.2499
79,7,13,-120,-74,982.77,-50.3025,19537202,88550416,88.5504
80,7,14,-114,-74,768.3013,110.7213,6939059,31450592,31.4506
81,7,15,-108,-74,1450.0363,8.5712,169174416,766766144,766.7661
82,8,15,-108,-68,893.7188,-32.0475,27887318,126396480,126.3965
83,8,14,-114,-68,531.5413,-11.535,46080736,208856336,208.8563
84,8,13,-120,-68,365.5688,51.9375,7038629,31901884,31.9019
85,8,12,-126,-68,1100.77,71.7113,15350034,69572496,69.5725
86,8,11,-132,-68,1086.3375,-22.46,48367660,219221584,219.2216
87,8,10,-138,-68,863.1125,-12.5875,68569016,310782208,310.7822
88,8,9,-144,-68,872.8912,-6.2625,139383840,631743360,631.7434
89,8,8,-150,-68,938.105,-48.5438,19324940,87588360,87.5884
90,8,7,-156,-68,1800.2825,-59.0913,30466144,138084752,138.0848
91,8,6,-162,-68,1462.7688,-77.2113,18945022,85866424,85.8664
92,8,5,-168,-68,1903.3337,-94.0312,20241502,91742584,91.7426
93,8,4,-174,-68,1544.36,-103.3438,14943914,67731800,67.7318
94,8,3,-180,-68,948.5925,-79.7213,11898868,53930432,53.9304
95,8,2,-186,-68,462.8412,-40.9137,11312609,51273272,51.2733
96,8,1,-192,-68,786.1937,-22.4513,35017820,158714768,158.7148
