Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
36,5,3,-174.0,-86.0,316.2700,-10.7450,29434154.0000,133407360.0000,133.4074
37,5,4,-168.0,-86.0,121.2688,26.4950,4577043.0000,20744990.0000,20.7450
38,5,5,-162.0,-86.0,148.4738,-6.7000,22160262.0000,100439176.0000,100.4392
39,5,6,-156.0,-86.0,149.5725,-58.9750,2536201.7500,11495081.0000,11.4951
40,5,7,-150.0,-86.0,269.3400,-24.5537,10969405.0000,49717732.0000,49.7177
41,5,8,-144.0,-86.0,262.3550,-35.3537,7420854.5000,33634280.0000,33.6343
42,5,9,-138.0,-86.0,300.2950,-46.1950,6500595.5000,29463300.0000,29.4633
43,5,10,-132.0,-86.0,239.4050,-27.6325,8663893.0000,39268228.0000,39.2682
44,5,11,-126.0,-86.0,368.8788,-7.0838,52073940.0000,236019936.0000,236.0199
45,5,12,-120.0,-86.0,592.8438,20.9575,28287906.0000,128212112.0000,128.2121
46,5,13,-114.0,-86.0,798.7263,85.9262,9295486.0000,42130860.0000,42.1309
47,6,14,-114.0,-80.0,1123.3149,453.8575,2475038.7500,11217866.0000,11.2179
48,6,13,-120.0,-80.0,1041.9750,129.3975,8052512.5000,36497208.0000,36.4972
49,6,12,-126.0,-80.0,446.6638,28.4387,15706168.0000,71186640.0000,71.1866
50,6,11,-132.0,-80.0,343.6025,-5.8650,58585264.0000,265531856.0000,265.5319
51,6,10,-138.0,-80.0,232.2850,-30.3487,7653857.0000,34690344.0000,34.6903
52,6,9,-144.0,-80.0,239.3300,-44.2112,5413328.5000,24535370.0000,24.5354
53,6,8,-150.0,-80.0,197.2625,-44.8512,4398149.5000,19934174.0000,19.9342
54,6,7,-156.0,-80.0,189.6450,-42.0438,4510659.0000,20444112.0000,20.4441
55,6,6,-162.0,-80.0,199.2863,-42.9450,4640500.0000,21032602.0000,21.0326
56,6,5,-168.0,-80.0,180.7713,-38.6613,4675773.5000,21192476.0000,21.1925
57,6,4,-174.0,-80.0,168.5538,-44.7662,3765197.5000,17065382.0000,17.0654
58,6,3,-180.0,-80.0,163.5750,110.4900,1480450.8750,6709995.5000,6.7100
59,6,2,-186.0,-80.0,108.7525,263.0612,413411.3437,1873745.6250,1.8737
60,7,2,-186.0,-74.0,186.7238,-2.8687,65088892.0000,295008896.0000,295.0089
61,7,3,-180.0,-74.0,166.6763,-31.9412,5218213.5000,23651032.0000,23.6510
62,7,4,-174.0,-74.0,195.3212,-46.9200,4162857.2500,18867734.0000,18.8677
63,7,5,-168.0,-74.0,251.2287,-44.8075,5606846.5000,25412472.0000,25.4125
64,7,6,-162.0,-74.0,919.4612,10.2312,89867936.0000,407317440.0000,407.3174
65,7,7,-156.0,-74.0,26.8050,-15.0538,1780619.6250,8070480.5000,8.0705
66,7,8,-150.0,-74.0,256.6762,-23.5350,10906151.0000,49431040.0000,49.4310
67,7,9,-144.0,-74.0,205.7587,-19.5325,10534174.0000,47745092.0000,47.7451
68,7,10,-138.0,-74.0,259.7263,0.8938,290602784.0000,1317128064.0000,1317.1281
69,7,11,-132.0,-74.0,488.8800,49.8338,9810219.0000,44463836.0000,44.4638
70,7,12,-126.0,-74.0,1048.0950,85.4887,12260035.0000,55567384.0000,55.5674
71,7,13,-120.0,-74.0,841.0687,162.2675,5183223.5000,23492442.0000,23.4924
72,7,14,-114.0,-74.0,973.4012,403.7550,2410871.2500,10927033.0000,10.9270
73,8,14,-114.0,-68.0,242.2388,10.1412,23886480.0000,108263088.0000,108.2631
74,8,13,-120.0,-68.0,307.2938,33.9000,9064713.0000,41084908.0000,41.0849
75,8,12,-126.0,-68.0,528.1013,86.6687,6093330.5000,27617412.0000,27.6174
76,8,11,-132.0,-68.0,493.9237,30.8950,15987175.0000,72460272.0000,72.4603
77,8,10,-138.0,-68.0,286.2513,4.9475,57857760.0000,262234512.0000,262.2345
78,8,9,-144.0,-68.0,63.1063,42.5625,1482672.6250,6720065.5000,6.7201
79,8,8,-150.0,-68.0,143.0625,33.9987,4207875.5000,19071776.0000,19.0718
80,8,7,-156.0,-68.0,255.0112,9.6038,26553302.0000,120350192.0000,120.3502
81,8,6,-162.0,-68.0,281.0113,-33.2350,8455281.0000,38322716.0000,38.3227
82,8,5,-168.0,-68.0,253.6775,-37.4300,6777385.0000,30717820.0000,30.7178
83,8,4,-174.0,-68.0,210.8650,-42.3812,4975432.0000,22550648.0000,22.5506
84,8,3,-180.0,-68.0,173.1200,-33.7375,5131382.0000,23257476.0000,23.2575
85,8,2,-186.0,-68.0,367.7975,-27.4600,13393937.0000,60706680.0000,60.7067
86,9,2,-186.0,-62.0,154.3813,-21.9975,7018127.5000,31808962.0000,31.8090
87,9,3,-180.0,-62.0,183.0312,-37.5800,4870443.0000,22074796.0000,22.0748
88,9,4,-174.0,-62.0,246.6087,-37.2500,6620369.5000,30006164.0000,30.0062
89,9,5,-168.0,-62.0,252.1875,-27.8412,9058053.0000,41054720.0000,41.0547
90,9,6,-162.0,-62.0,243.4037,-27.1050,8980032.0000,40701100.0000,40.7011
91,9,7,-156.0,-62.0,174.4525,-25.0787,6956188.0000,31528228.0000,31.5282
92,9,8,-150.0,-62.0,219.9738,-14.0488,15657890.0000,70967824.0000,70.9678
93,9,9,-144.0,-62.0,311.4100,0.8975,346974944.0000,1572629248.0000,1572.6292
94,9,10,-138.0,-62.0,220.1987,-5.5788,39470980.0000,178898272.0000,178.8983
95,9,11,-132.0,-62.0,207.9863,-14.5700,14274967.0000,64699864.0000,64.6999
96,9,12,-126.0,-62.0,257.1762,-9.6300,26705738.0000,121041088.0000,121.0411
97,9,13,-120.0,-62.0,267.9987,-8.4688,31645608.0000,143430560.0000,143.4306
98,9,14,-114.0,-62.0,270.0250,5.4413,49625552.0000,224922864.0000,224.9229
99,10,14,-114.0,-56.0,410.3475,36.6987,11181512.0000,50679088.0000,50.6791
100,10,13,-120.0,-56.0,212.7475,-9.0787,23433570.0000,106210312.0000,106.2103
101,10,12,-126.0,-56.0,197.5125,-11.5525,17096950.0000,77490216.0000,77.4902
102,10,11,-132.0,-56.0,228.2888,-21.6375,10550607.0000,47819572.0000,47.8196
103,10,10,-138.0,-56.0,232.4763,-20.2850,11460502.0000,51943580.0000,51.9436
104,10,9,-144.0,-56.0,225.4650,-26.8150,8408167.0000,38109176.0000,38.1092
105,10,8,-150.0,-56.0,190.6113,-27.7188,6876618.0000,31167584.0000,31.1676
106,10,7,-156.0,-56.0,227.8150,-22.7125,10030381.0000,45461700.0000,45.4617
107,10,6,-162.0,-56.0,211.6550,-25.7400,8222805.5000,37269044.0000,37.2690
108,10,5,-168.0,-56.0,285.5338,-29.1388,9799108.0000,44413480.0000,44.4135
109,10,4,-174.0,-56.0,218.0538,-26.1225,8347355.0000,37833552.0000,37.8336
110,10,3,-180.0,-56.0,216.4538,-29.9125,7236231.0000,32797494.0000,32.7975
111,10,2,-186.0,-56.0,195.2587,-31.2112,6256037.5000,28354866.0000,28.3549
112,11,1,-186.0,-50.0,311.4438,-23.4262,13294650.0000,60256672.0000,60.2567
113,11,2,-180.0,-50.0,229.1862,-33.5900,6823051.0000,30924798.0000,30.9248
114,11,3,-174.0,-50.0,180.2988,-21.0138,8580038.0000,38888164.0000,38.8882
115,11,4,-168.0,-50.0,251.4612,-19.2000,13096940.0000,59360572.0000,59.3606
116,11,5,-162.0,-50.0,301.6313,-29.8350,10109981.0000,45822480.0000,45.8225
117,11,6,-156.0,-50.0,279.8525,-33.5412,8343533.0000,37816232.0000,37.8162
118,11,7,-150.0,-50.0,299.9250,-49.8625,6015041.5000,27262574.0000,27.2626
119,11,8,-144.0,-50.0,254.0437,-24.8538,10221546.0000,46328136.0000,46.3281
120,11,9,-138.0,-50.0,213.9037,-21.2175,10081477.0000,45693288.0000,45.6933
121,11,10,-132.0,-50.0,189.0925,-15.1050,12518537.0000,56739020.0000,56.7390
122,11,11,-126.0,-50.0,360.7412,3.7725,95623920.0000,433405856.0000,433.4059
123,11,12,-120.0,-50.0,877.1750,39.8600,22006400.0000,99741808.0000,99.7418
124,11,13,-114.0,-50.0,481.1663,11.9500,40264960.0000,182496912.0000,182.4969
125,12,13,-114.0,-44.0,253.2825,-45.0375,5623814.5000,25489378.0000,25.4894
126,12,12,-120.0,-44.0,1008.6400,598.1950,1686139.1250,7642257.0000,7.6423
127,12,11,-126.0,-44.0,711.2575,595.1250,1195139.6250,5416851.0000,5.4169
128,12,10,-132.0,-44.0,382.4275,0.3550,1077260544.0000,nan,nan
129,12,9,-138.0,-44.0,236.5612,-21.2412,11136881.0000,50476800.0000,50.4768
130,12,8,-144.0,-44.0,259.1050,-25.4713,10172450.0000,46105612.0000,46.1056
131,12,7,-150.0,-44.0,300.2650,-29.8662,10053656.0000,45567192.0000,45.5672
132,12,6,-156.0,-44.0,257.3463,-35.7463,7199252.0000,32629890.0000,32.6299
133,12,5,-162.0,-44.0,242.1187,-33.1575,7302081.0000,33095952.0000,33.0960
134,12,4,-168.0,-44.0,305.6575,-38.2575,7989480.0000,36211520.0000,36.2115
135,12,3,-174.0,-44.0,290.3912,-35.7225,8129085.0000,36844264.0000,36.8443
136,12,2,-180.0,-44.0,250.6000,-32.2562,7769037.5000,35212388.0000,35.2124
137,12,1,-186.0,-44.0,245.5025,-36.6450,6699482.5000,30364736.0000,30.3647
138,13,1,-180.0,-38.0,299.5700,-35.4525,8449898.0000,38298320.0000,38.2983
139,13,2,-174.0,-38.0,301.1363,-31.7725,9477892.0000,42957600.0000,42.9576
140,13,3,-168.0,-38.0,326.6000,-33.5838,9724941.0000,44077324.0000,44.0773
141,13,4,-162.0,-38.0,282.6625,-38.1100,7417017.0000,33616888.0000,33.6169
142,13,5,-156.0,-38.0,279.7338,-3.0500,91715992.0000,415693568.0000,415.6936
143,13,6,-150.0,-38.0,264.8087,1.2612,209957376.0000,951610816.0000,951.6108
144,13,7,-144.0,-38.0,195.8013,5.8137,33678996.0000,152646688.0000,152.6467
145,13,8,-138.0,-38.0,352.3650,30.8675,11415405.0000,51739184.0000,51.7392
146,13,9,-132.0,-38.0,799.6437,62.0350,12890203.0000,58423556.0000,58.4236
147,13,10,-126.0,-38.0,963.6638,58.8150,16384661.0000,74261840.0000,74.2618
148,13,11,-120.0,-38.0,262.9975,4.7687,55150196.0000,249962752.0000,249.9628
149,14,9,-126.0,-32.0,293.4337,-5.3712,54630440.0000,247607008.0000,247.6070
150,14,8,-132.0,-32.0,342.4362,38.2725,8947319.0000,40552828.0000,40.5528
151,14,7,-138.0,-32.0,1495.1600,1588.6288,941163.9375,4265731.5000,4.2657
152,14,6,-144.0,-32.0,313.0400,-4.1762,74957200.0000,339736032.0000,339.7360
153,14,5,-150.0,-32.0,280.8863,-15.1587,18529646.0000,83983768.0000,83.9838
154,14,4,-156.0,-32.0,253.9913,-14.2625,17808328.0000,80714472.0000,80.7145
155,14,3,-162.0,-32.0,249.1913,-23.5125,10598246.0000,48035492.0000,48.0355
156,14,2,-168.0,-32.0,248.8200,-21.7662,11431460.0000,51811952.0000,51.8120
157,14,1,-174.0,-32.0,277.4463,-25.2563,10985252.0000,49789556.0000,49.7896
