Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
171,12,6,-157.43,-49.14,138.0,564.0,656.0,140.0,630.0,999.0,137.0,155.0,246.0,631.0,630.0,999.0,116.0,317.0,114.0,193.0,629.0,999.0
172,12,7,-151.71,-49.14,213.0,833.0,962.0,224.0,905.0,999.0,223.0,241.0,374.0,919.0,904.0,999.0,190.0,489.0,184.0,297.0,904.0,999.0
173,12,8,-146.00,-49.14,211.0,814.0,937.0,226.0,899.0,999.0,224.0,241.0,370.0,912.0,899.0,999.0,192.0,484.0,185.0,296.0,898.0,999.0
174,12,9,-140.29,-49.14,116.0,483.0,579.0,112.0,561.0,999.0,111.0,132.0,212.0,573.0,561.0,999.0,93.0,299.0,94.0,159.0,561.0,999.0
175,12,10,-134.57,-49.14,43.0,218.0,270.0,32.0,270.0,999.0,32.0,48.0,85.0,269.0,271.0,999.0,24.0,131.0,29.0,57.0,271.0,999.0
176,12,11,-128.86,-49.14,23.0,146.0,186.0,12.0,192.0,999.0,12.0,27.0,52.0,182.0,192.0,999.0,7.0,77.0,11.0,33.0,192.0,999.0
177,12,12,-123.14,-49.14,49.0,257.0,318.0,34.0,308.0,999.0,35.0,53.0,98.0,302.0,308.0,999.0,26.0,142.0,31.0,66.0,308.0,999.0
178,12,13,-117.43,-49.14,125.0,520.0,610.0,124.0,585.0,999.0,122.0,140.0,225.0,585.0,585.0,999.0,102.0,292.0,102.0,175.0,585.0,999.0
179,12,14,-111.71,-49.14,185.0,733.0,853.0,190.0,804.0,999.0,188.0,208.0,327.0,815.0,805.0,999.0,160.0,429.0,157.0,256.0,804.0,999.0
180,12,15,-106.00,-49.14,188.0,733.0,851.0,197.0,814.0,999.0,195.0,214.0,330.0,831.0,814.0,999.0,167.0,437.0,162.0,262.0,814.0,999.0
181,13,1,-186.00,-43.43,166.0,664.0,774.0,170.0,742.0,999.0,169.0,188.0,295.0,749.0,741.0,999.0,143.0,392.0,141.0,232.0,741.0,999.0
182,13,2,-180.29,-43.43,99.0,424.0,514.0,91.0,494.0,999.0,90.0,111.0,182.0,506.0,494.0,999.0,75.0,260.0,78.0,134.0,494.0,999.0
183,13,3,-174.57,-43.43,51.0,254.0,311.0,41.0,305.0,999.0,40.0,56.0,99.0,302.0,305.0,999.0,31.0,147.0,35.0,69.0,305.0,999.0
184,13,4,-168.86,-43.43,28.0,163.0,206.0,17.0,214.0,999.0,17.0,32.0,59.0,199.0,214.0,999.0,11.0,81.0,14.0,40.0,214.0,999.0
185,13,5,-163.14,-43.43,52.0,263.0,324.0,38.0,314.0,999.0,38.0,55.0,101.0,307.0,313.0,999.0,28.0,143.0,33.0,69.0,314.0,999.0
186,13,6,-157.43,-43.43,138.0,562.0,656.0,140.0,631.0,999.0,138.0,155.0,246.0,633.0,630.0,999.0,116.0,318.0,114.0,193.0,630.0,999.0
187,13,7,-151.71,-43.43,218.0,847.0,980.0,229.0,920.0,999.0,228.0,246.0,381.0,939.0,920.0,999.0,195.0,500.0,189.0,303.0,920.0,999.0
188,13,8,-146.00,-43.43,215.0,824.0,949.0,230.0,908.0,999.0,229.0,246.0,374.0,930.0,909.0,999.0,196.0,493.0,189.0,301.0,909.0,999.0
189,13,9,-140.29,-43.43,116.0,482.0,581.0,112.0,558.0,999.0,110.0,132.0,210.0,576.0,559.0,999.0,93.0,299.0,94.0,159.0,558.0,999.0
190,13,10,-134.57,-43.43,38.0,199.0,248.0,28.0,251.0,999.0,27.0,44.0,76.0,253.0,251.0,999.0,20.0,119.0,24.0,51.0,251.0,999.0
191,13,11,-128.86,-43.43,22.0,139.0,178.0,10.0,182.0,999.0,10.0,24.0,48.0,173.0,182.0,999.0,5.0,71.0,10.0,30.0,182.0,999.0
192,13,12,-123.14,-43.43,46.0,243.0,303.0,31.0,293.0,999.0,31.0,49.0,92.0,289.0,293.0,999.0,22.0,133.0,28.0,60.0,293.0,999.0
193,13,13,-117.43,-43.43,125.0,518.0,608.0,123.0,586.0,999.0,121.0,140.0,224.0,585.0,586.0,999.0,101.0,291.0,101.0,173.0,586.0,999.0
194,13,14,-111.71,-43.43,182.0,723.0,842.0,186.0,793.0,999.0,185.0,204.0,321.0,806.0,794.0,999.0,158.0,425.0,155.0,251.0,794.0,999.0
195,13,15,-106.00,-43.43,178.0,697.0,811.0,186.0,778.0,999.0,183.0,203.0,314.0,799.0,778.0,999.0,157.0,419.0,153.0,248.0,777.0,999.0
196,14,1,-186.00,-37.71,168.0,672.0,786.0,174.0,747.0,999.0,172.0,191.0,298.0,763.0,747.0,999.0,146.0,398.0,143.0,236.0,747.0,999.0
197,14,2,-180.29,-37.71,106.0,450.0,541.0,100.0,521.0,999.0,99.0,120.0,193.0,531.0,521.0,999.0,83.0,273.0,85.0,146.0,521.0,999.0
198,14,3,-174.57,-37.71,52.0,256.0,315.0,41.0,307.0,999.0,40.0,57.0,100.0,306.0,307.0,999.0,31.0,150.0,36.0,69.0,307.0,999.0
199,14,4,-168.86,-37.71,27.0,161.0,205.0,17.0,214.0,999.0,16.0,32.0,59.0,200.0,214.0,999.0,10.0,83.0,14.0,39.0,214.0,999.0
200,14,5,-163.14,-37.71,51.0,261.0,322.0,37.0,312.0,999.0,37.0,55.0,101.0,308.0,312.0,999.0,28.0,143.0,33.0,68.0,312.0,999.0
201,14,6,-157.43,-37.71,141.0,577.0,673.0,144.0,648.0,999.0,141.0,160.0,252.0,648.0,648.0,999.0,119.0,326.0,117.0,199.0,648.0,999.0
202,14,7,-151.71,-37.71,224.0,869.0,991.0,237.0,944.0,999.0,236.0,253.0,392.0,961.0,946.0,999.0,201.0,511.0,195.0,312.0,945.0,999.0
203,14,8,-146.00,-37.71,219.0,836.0,962.0,235.0,922.0,999.0,233.0,250.0,380.0,941.0,921.0,999.0,201.0,499.0,193.0,307.0,921.0,999.0
204,14,9,-140.29,-37.71,116.0,485.0,581.0,112.0,561.0,999.0,111.0,132.0,211.0,574.0,561.0,999.0,93.0,299.0,95.0,159.0,561.0,999.0
205,14,10,-134.57,-37.71,37.0,194.0,244.0,25.0,245.0,999.0,25.0,41.0,73.0,250.0,246.0,999.0,18.0,116.0,23.0,49.0,245.0,999.0
206,14,11,-128.86,-37.71,32.0,190.0,238.0,21.0,240.0,999.0,20.0,36.0,69.0,225.0,240.0,999.0,13.0,93.0,17.0,46.0,240.0,999.0
207,14,12,-123.14,-37.71,49.0,257.0,319.0,33.0,309.0,999.0,34.0,53.0,97.0,304.0,309.0,999.0,25.0,139.0,30.0,65.0,309.0,999.0
208,14,13,-117.43,-37.71,128.0,533.0,626.0,127.0,601.0,999.0,125.0,143.0,230.0,599.0,602.0,999.0,104.0,297.0,104.0,179.0,602.0,999.0
209,14,14,-111.71,-37.71,176.0,701.0,821.0,179.0,770.0,999.0,178.0,197.0,310.0,784.0,770.0,999.0,151.0,411.0,149.0,242.0,770.0,999.0
210,14,15,-106.00,-37.71,168.0,663.0,776.0,174.0,740.0,999.0,172.0,191.0,296.0,764.0,740.0,999.0,147.0,399.0,144.0,234.0,740.0,999.0
211,15,1,-186.00,-32.00,173.0,691.0,802.0,180.0,752.0,999.0,178.0,196.0,305.0,780.0,753.0,999.0,152.0,402.0,148.0,243.0,752.0,999.0
212,15,2,-180.29,-32.00,114.0,477.0,572.0,109.0,538.0,999.0,108.0,128.0,205.0,562.0,538.0,999.0,91.0,285.0,92.0,157.0,538.0,999.0
213,15,3,-174.57,-32.00,57.0,274.0,336.0,47.0,323.0,999.0,46.0,63.0,109.0,323.0,323.0,999.0,37.0,160.0,40.0,77.0,323.0,999.0
214,15,4,-168.86,-32.00,40.0,212.0,267.0,30.0,271.0,999.0,29.0,46.0,81.0,254.0,270.0,999.0,22.0,110.0,25.0,57.0,271.0,999.0
215,15,5,-163.14,-32.00,58.0,289.0,356.0,45.0,345.0,999.0,44.0,64.0,113.0,336.0,345.0,999.0,34.0,157.0,39.0,78.0,345.0,999.0
216,15,6,-157.43,-32.00,150.0,609.0,710.0,154.0,679.0,999.0,152.0,170.0,267.0,679.0,678.0,999.0,128.0,338.0,125.0,212.0,678.0,999.0
217,15,7,-151.71,-32.00,225.0,876.0,991.0,238.0,944.0,999.0,237.0,255.0,393.0,966.0,944.0,999.0,203.0,506.0,195.0,315.0,943.0,999.0
218,15,8,-146.00,-32.00,214.0,820.0,943.0,230.0,891.0,999.0,228.0,244.0,371.0,924.0,891.0,999.0,196.0,484.0,188.0,301.0,890.0,999.0
219,15,9,-140.29,-32.00,106.0,450.0,548.0,99.0,519.0,999.0,99.0,119.0,193.0,546.0,519.0,999.0,82.0,279.0,84.0,144.0,519.0,999.0
220,15,10,-134.57,-32.00,40.0,209.0,261.0,30.0,265.0,999.0,29.0,46.0,81.0,270.0,265.0,999.0,22.0,122.0,26.0,55.0,265.0,999.0
221,15,11,-128.86,-32.00,27.0,165.0,210.0,14.0,213.0,999.0,14.0,30.0,59.0,201.0,213.0,999.0,8.0,84.0,13.0,37.0,213.0,999.0
222,15,12,-123.14,-32.00,47.0,252.0,316.0,31.0,307.0,999.0,32.0,51.0,95.0,301.0,307.0,999.0,23.0,137.0,29.0,62.0,307.0,999.0
223,15,13,-117.43,-32.00,123.0,519.0,612.0,121.0,589.0,999.0,119.0,138.0,223.0,581.0,589.0,999.0,99.0,284.0,99.0,173.0,588.0,999.0
224,15,14,-111.71,-32.00,168.0,679.0,795.0,171.0,743.0,999.0,170.0,189.0,299.0,760.0,743.0,999.0,144.0,392.0,141.0,234.0,743.0,999.0
225,15,15,-106.00,-32.00,154.0,620.0,727.0,158.0,689.0,999.0,155.0,175.0,275.0,715.0,690.0,999.0,133.0,371.0,131.0,215.0,689.0,999.0
