Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
21,2,6,-160.29,-114.86,167.0,619.0,673.0,201.0,661.0,999.0,192.0,187.0,288.0,574.0,661.0,999.0,168.0,283.0,152.0,249.0,661.0,999.0
22,2,7,-153.14,-114.86,162.0,605.0,658.0,196.0,645.0,999.0,187.0,182.0,281.0,559.0,645.0,999.0,164.0,275.0,148.0,243.0,645.0,999.0
23,2,8,-146.00,-114.86,162.0,604.0,655.0,195.0,645.0,999.0,187.0,181.0,280.0,556.0,643.0,999.0,163.0,273.0,147.0,242.0,644.0,999.0
24,2,9,-138.86,-114.86,103.0,392.0,433.0,114.0,427.0,999.0,110.0,113.0,177.0,370.0,427.0,999.0,94.0,173.0,86.0,149.0,427.0,999.0
25,2,10,-131.71,-114.86,111.0,423.0,466.0,120.0,451.0,999.0,117.0,122.0,193.0,398.0,451.0,999.0,99.0,187.0,91.0,159.0,451.0,999.0
26,2,11,-124.57,-114.86,132.0,489.0,534.0,144.0,521.0,999.0,141.0,145.0,227.0,458.0,520.0,999.0,121.0,220.0,110.0,188.0,520.0,999.0
27,2,12,-117.43,-114.86,50.0,218.0,254.0,40.0,245.0,999.0,41.0,53.0,92.0,228.0,245.0,999.0,33.0,102.0,33.0,67.0,245.0,999.0
28,2,13,-110.29,-114.86,76.0,307.0,354.0,69.0,331.0,999.0,70.0,82.0,136.0,325.0,330.0,999.0,57.0,155.0,56.0,103.0,330.0,999.0
29,2,14,-103.14,-114.86,80.0,318.0,365.0,73.0,349.0,999.0,74.0,87.0,143.0,338.0,349.0,999.0,61.0,164.0,59.0,108.0,349.0,999.0
30,2,15,-96.00,-114.86,74.0,298.0,345.0,67.0,333.0,999.0,68.0,81.0,133.0,322.0,334.0,999.0,56.0,156.0,54.0,100.0,333.0,999.0
31,3,1,-196.00,-107.71,86.0,339.0,389.0,81.0,378.0,999.0,81.0,95.0,154.0,359.0,377.0,999.0,68.0,175.0,65.0,116.0,378.0,999.0
32,3,2,-188.86,-107.71,85.0,339.0,385.0,81.0,374.0,999.0,81.0,94.0,153.0,355.0,374.0,999.0,68.0,172.0,65.0,116.0,373.0,999.0
33,3,3,-181.71,-107.71,78.0,311.0,351.0,77.0,345.0,999.0,76.0,85.0,139.0,304.0,345.0,999.0,63.0,144.0,60.0,108.0,345.0,999.0
34,3,4,-174.57,-107.71,99.0,379.0,416.0,106.0,414.0,999.0,103.0,107.0,173.0,347.0,413.0,999.0,87.0,165.0,80.0,141.0,413.0,999.0
35,3,5,-167.43,-107.71,124.0,474.0,515.0,144.0,507.0,999.0,138.0,137.0,218.0,431.0,507.0,999.0,119.0,208.0,108.0,184.0,507.0,999.0
36,3,6,-160.29,-107.71,146.0,552.0,597.0,176.0,589.0,999.0,168.0,162.0,255.0,505.0,589.0,999.0,146.0,246.0,132.0,219.0,589.0,999.0
37,3,7,-153.14,-107.71,144.0,546.0,592.0,173.0,585.0,999.0,165.0,160.0,252.0,498.0,584.0,999.0,144.0,242.0,130.0,216.0,584.0,999.0
38,3,8,-146.00,-107.71,145.0,550.0,596.0,174.0,589.0,999.0,166.0,162.0,254.0,500.0,589.0,999.0,145.0,243.0,131.0,218.0,589.0,999.0
39,3,9,-138.86,-107.71,91.0,356.0,390.0,102.0,393.0,999.0,97.0,99.0,161.0,325.0,393.0,999.0,83.0,151.0,75.0,133.0,393.0,999.0
40,3,10,-131.71,-107.71,131.0,506.0,550.0,154.0,545.0,999.0,148.0,146.0,232.0,458.0,545.0,999.0,128.0,222.0,116.0,196.0,545.0,999.0
41,3,11,-124.57,-107.71,140.0,535.0,584.0,167.0,576.0,999.0,160.0,156.0,246.0,497.0,576.0,999.0,139.0,240.0,126.0,210.0,575.0,999.0
42,3,12,-117.43,-107.71,117.0,438.0,479.0,126.0,470.0,999.0,123.0,127.0,202.0,409.0,469.0,999.0,105.0,195.0,96.0,166.0,469.0,999.0
43,3,13,-110.29,-107.71,42.0,190.0,223.0,32.0,217.0,999.0,33.0,44.0,79.0,201.0,217.0,999.0,25.0,89.0,26.0,55.0,217.0,999.0
44,3,14,-103.14,-107.71,71.0,292.0,337.0,64.0,318.0,999.0,65.0,77.0,130.0,308.0,318.0,999.0,53.0,148.0,52.0,96.0,318.0,999.0
45,3,15,-96.00,-107.71,75.0,302.0,348.0,68.0,332.0,999.0,68.0,82.0,135.0,324.0,332.0,999.0,57.0,157.0,55.0,101.0,332.0,999.0
46,4,1,-196.00,-100.57,86.0,341.0,391.0,82.0,379.0,999.0,82.0,95.0,154.0,361.0,379.0,999.0,68.0,174.0,65.0,118.0,379.0,999.0
47,4,2,-188.86,-100.57,26.0,132.0,163.0,13.0,159.0,999.0,14.0,27.0,51.0,154.0,159.0,999.0,10.0,68.0,12.0,31.0,159.0,999.0
48,4,3,-181.71,-100.57,99.0,378.0,415.0,107.0,412.0,999.0,104.0,108.0,173.0,347.0,412.0,999.0,88.0,164.0,81.0,141.0,412.0,999.0
49,4,4,-174.57,-100.57,90.0,351.0,383.0,96.0,378.0,999.0,93.0,97.0,158.0,317.0,378.0,999.0,79.0,147.0,72.0,128.0,378.0,999.0
50,4,5,-167.43,-100.57,126.0,485.0,526.0,148.0,518.0,999.0,142.0,140.0,222.0,437.0,518.0,999.0,123.0,209.0,110.0,188.0,518.0,999.0
51,4,6,-160.29,-100.57,132.0,508.0,551.0,157.0,542.0,999.0,150.0,147.0,233.0,459.0,542.0,999.0,130.0,219.0,117.0,198.0,542.0,999.0
52,4,7,-153.14,-100.57,131.0,504.0,546.0,155.0,538.0,999.0,149.0,146.0,231.0,456.0,538.0,999.0,129.0,218.0,116.0,197.0,538.0,999.0
53,4,8,-146.00,-100.57,131.0,502.0,544.0,155.0,536.0,999.0,148.0,145.0,230.0,453.0,536.0,999.0,128.0,217.0,116.0,196.0,536.0,999.0
54,4,9,-138.86,-100.57,88.0,347.0,382.0,97.0,380.0,999.0,94.0,96.0,156.0,316.0,380.0,999.0,79.0,144.0,72.0,129.0,380.0,999.0
55,4,10,-131.71,-100.57,112.0,439.0,478.0,128.0,469.0,999.0,123.0,123.0,198.0,393.0,469.0,999.0,106.0,185.0,96.0,166.0,469.0,999.0
56,4,11,-124.57,-100.57,122.0,472.0,514.0,143.0,510.0,999.0,137.0,135.0,216.0,426.0,510.0,999.0,119.0,203.0,107.0,183.0,510.0,999.0
57,4,12,-117.43,-100.57,121.0,468.0,511.0,141.0,506.0,999.0,135.0,134.0,213.0,429.0,506.0,999.0,116.0,204.0,105.0,179.0,506.0,999.0
58,4,13,-110.29,-100.57,117.0,439.0,480.0,126.0,470.0,999.0,123.0,127.0,202.0,409.0,469.0,999.0,105.0,194.0,96.0,166.0,470.0,999.0
59,4,14,-103.14,-100.57,49.0,215.0,251.0,40.0,247.0,999.0,41.0,53.0,92.0,225.0,246.0,999.0,32.0,101.0,32.0,66.0,246.0,999.0
60,4,15,-96.00,-100.57,74.0,299.0,345.0,66.0,325.0,999.0,67.0,79.0,132.0,319.0,325.0,999.0,55.0,155.0,54.0,99.0,325.0,999.0
61,5,1,-196.00,-93.43,60.0,250.0,291.0,51.0,282.0,999.0,52.0,65.0,109.0,265.0,282.0,999.0,42.0,125.0,42.0,80.0,282.0,999.0
62,5,2,-188.86,-93.43,110.0,415.0,455.0,119.0,453.0,999.0,115.0,120.0,191.0,387.0,453.0,999.0,98.0,187.0,90.0,155.0,453.0,999.0
63,5,3,-181.71,-93.43,94.0,369.0,404.0,104.0,399.0,999.0,101.0,103.0,167.0,337.0,399.0,999.0,86.0,156.0,78.0,138.0,399.0,999.0
64,5,4,-174.57,-93.43,89.0,348.0,381.0,95.0,379.0,999.0,93.0,96.0,157.0,313.0,379.0,999.0,77.0,143.0,71.0,128.0,379.0,999.0
65,5,5,-167.43,-93.43,101.0,398.0,434.0,113.0,429.0,999.0,109.0,110.0,179.0,356.0,429.0,999.0,93.0,165.0,85.0,149.0,429.0,999.0
66,5,6,-160.29,-93.43,107.0,415.0,452.0,120.0,446.0,999.0,116.0,117.0,188.0,372.0,446.0,999.0,99.0,173.0,90.0,157.0,446.0,999.0
67,5,7,-153.14,-93.43,103.0,403.0,439.0,116.0,434.0,999.0,111.0,113.0,183.0,361.0,434.0,999.0,95.0,167.0,86.0,151.0,434.0,999.0
68,5,8,-146.00,-93.43,99.0,389.0,425.0,110.0,419.0,999.0,106.0,108.0,175.0,349.0,420.0,999.0,91.0,161.0,82.0,145.0,419.0,999.0
69,5,9,-138.86,-93.43,86.0,340.0,373.0,92.0,369.0,999.0,89.0,93.0,152.0,305.0,369.0,999.0,75.0,139.0,69.0,124.0,369.0,999.0
70,5,10,-131.71,-93.43,88.0,352.0,387.0,96.0,383.0,999.0,93.0,96.0,157.0,316.0,383.0,999.0,79.0,144.0,72.0,129.0,383.0,999.0
71,5,11,-124.57,-93.43,90.0,359.0,393.0,99.0,389.0,999.0,95.0,98.0,160.0,323.0,389.0,999.0,81.0,148.0,74.0,132.0,389.0,999.0
72,5,12,-117.43,-93.43,85.0,342.0,376.0,93.0,376.0,999.0,90.0,93.0,152.0,309.0,376.0,999.0,76.0,141.0,70.0,125.0,376.0,999.0
73,5,13,-110.29,-93.43,88.0,354.0,392.0,96.0,386.0,999.0,93.0,96.0,157.0,329.0,386.0,999.0,79.0,152.0,72.0,128.0,386.0,999.0
74,5,14,-103.14,-93.43,133.0,490.0,533.0,144.0,523.0,999.0,141.0,145.0,229.0,455.0,523.0,999.0,120.0,220.0,109.0,188.0,524.0,999.0
75,5,15,-96.00,-93.43,68.0,278.0,322.0,59.0,305.0,999.0,60.0,73.0,123.0,294.0,305.0,999.0,49.0,138.0,48.0,91.0,305.0,999.0
76,6,1,-196.00,-86.29,32.0,156.0,193.0,20.0,186.0,999.0,21.0,34.0,63.0,180.0,186.0,999.0,15.0,81.0,18.0,40.0,186.0,999.0
77,6,2,-188.86,-86.29,97.0,377.0,414.0,107.0,411.0,999.0,104.0,107.0,172.0,349.0,411.0,999.0,89.0,165.0,81.0,139.0,411.0,999.0
78,6,3,-181.71,-86.29,85.0,340.0,373.0,93.0,369.0,999.0,89.0,92.0,151.0,308.0,370.0,999.0,76.0,140.0,69.0,124.0,369.0,999.0
79,6,4,-174.57,-86.29,88.0,342.0,374.0,92.0,371.0,999.0,90.0,94.0,154.0,305.0,371.0,999.0,75.0,139.0,69.0,124.0,371.0,999.0
80,6,5,-167.43,-86.29,74.0,307.0,340.0,79.0,336.0,999.0,76.0,80.0,134.0,277.0,336.0,999.0,64.0,123.0,59.0,109.0,335.0,999.0
81,6,6,-160.29,-86.29,71.0,301.0,334.0,77.0,329.0,999.0,74.0,78.0,131.0,272.0,329.0,999.0,63.0,121.0,57.0,106.0,330.0,999.0
82,6,7,-153.14,-86.29,71.0,298.0,331.0,76.0,326.0,999.0,73.0,76.0,129.0,269.0,326.0,999.0,61.0,120.0,56.0,104.0,326.0,999.0
83,6,8,-146.00,-86.29,71.0,301.0,333.0,77.0,328.0,999.0,74.0,77.0,131.0,270.0,328.0,999.0,62.0,120.0,57.0,106.0,328.0,999.0
84,6,9,-138.86,-86.29,77.0,313.0,345.0,82.0,341.0,999.0,79.0,83.0,138.0,281.0,341.0,999.0,66.0,126.0,61.0,112.0,341.0,999.0
85,6,10,-131.71,-86.29,90.0,363.0,397.0,100.0,390.0,999.0,96.0,98.0,162.0,323.0,390.0,999.0,82.0,147.0,74.0,133.0,390.0,999.0
86,6,11,-124.57,-86.29,91.0,363.0,398.0,100.0,392.0,999.0,96.0,99.0,162.0,323.0,391.0,999.0,82.0,148.0,74.0,133.0,391.0,999.0
87,6,12,-117.43,-86.29,95.0,377.0,412.0,106.0,408.0,999.0,102.0,104.0,169.0,336.0,408.0,999.0,87.0,155.0,79.0,140.0,407.0,999.0
88,6,13,-110.29,-86.29,101.0,398.0,435.0,114.0,433.0,999.0,109.0,111.0,180.0,358.0,433.0,999.0,94.0,168.0,85.0,149.0,432.0,999.0
89,6,14,-103.14,-86.29,104.0,404.0,445.0,114.0,439.0,999.0,111.0,114.0,184.0,382.0,439.0,999.0,95.0,181.0,87.0,151.0,439.0,999.0
90,6,15,-96.00,-86.29,57.0,242.0,279.0,48.0,273.0,999.0,49.0,62.0,105.0,252.0,274.0,999.0,40.0,115.0,39.0,77.0,273.0,999.0
91,7,1,-196.00,-79.14,119.0,450.0,498.0,124.0,488.0,999.0,122.0,130.0,207.0,429.0,487.0,999.0,104.0,211.0,96.0,166.0,487.0,999.0
92,7,2,-188.86,-79.14,127.0,477.0,513.0,145.0,512.0,999.0,140.0,141.0,222.0,431.0,512.0,999.0,121.0,205.0,108.0,186.0,511.0,999.0
93,7,3,-181.71,-79.14,110.0,423.0,458.0,123.0,452.0,999.0,119.0,120.0,194.0,375.0,452.0,999.0,101.0,174.0,91.0,161.0,452.0,999.0
94,7,4,-174.57,-79.14,85.0,333.0,364.0,90.0,363.0,999.0,87.0,91.0,149.0,297.0,362.0,999.0,73.0,134.0,66.0,121.0,362.0,999.0
95,7,5,-167.43,-79.14,85.0,343.0,377.0,93.0,371.0,999.0,89.0,92.0,153.0,306.0,371.0,999.0,76.0,139.0,69.0,125.0,371.0,999.0
96,7,6,-160.29,-79.14,89.0,359.0,393.0,98.0,387.0,999.0,95.0,97.0,160.0,319.0,386.0,999.0,80.0,146.0,73.0,131.0,386.0,999.0
97,7,7,-153.14,-79.14,90.0,363.0,397.0,100.0,391.0,999.0,96.0,98.0,162.0,323.0,391.0,999.0,82.0,148.0,74.0,134.0,391.0,999.0
98,7,8,-146.00,-79.14,94.0,376.0,411.0,105.0,404.0,999.0,101.0,103.0,168.0,335.0,404.0,999.0,86.0,153.0,78.0,139.0,404.0,999.0
99,7,9,-138.86,-79.14,73.0,304.0,337.0,80.0,333.0,999.0,76.0,80.0,133.0,275.0,333.0,999.0,64.0,123.0,59.0,108.0,333.0,999.0
100,7,10,-131.71,-79.14,117.0,452.0,489.0,133.0,480.0,999.0,128.0,128.0,205.0,400.0,480.0,999.0,110.0,189.0,99.0,172.0,480.0,999.0
101,7,11,-124.57,-79.14,120.0,466.0,506.0,140.0,498.0,999.0,134.0,133.0,213.0,417.0,498.0,999.0,116.0,196.0,104.0,180.0,498.0,999.0
102,7,12,-117.43,-79.14,123.0,474.0,514.0,143.0,505.0,999.0,137.0,136.0,217.0,422.0,505.0,999.0,118.0,200.0,107.0,183.0,505.0,999.0
103,7,13,-110.29,-79.14,129.0,492.0,532.0,151.0,527.0,999.0,145.0,143.0,227.0,442.0,527.0,999.0,125.0,211.0,113.0,192.0,528.0,999.0
104,7,14,-103.14,-79.14,108.0,423.0,465.0,122.0,459.0,999.0,117.0,120.0,192.0,396.0,459.0,999.0,101.0,187.0,92.0,159.0,460.0,999.0
105,7,15,-96.00,-79.14,58.0,244.0,282.0,50.0,276.0,999.0,50.0,63.0,106.0,252.0,276.0,999.0,40.0,114.0,40.0,78.0,276.0,999.0
106,8,1,-196.00,-72.00,128.0,476.0,523.0,138.0,515.0,999.0,135.0,140.0,222.0,452.0,515.0,999.0,115.0,222.0,105.0,180.0,515.0,999.0
107,8,2,-188.86,-72.00,119.0,452.0,489.0,136.0,490.0,999.0,131.0,132.0,210.0,410.0,489.0,999.0,113.0,193.0,101.0,175.0,489.0,999.0
108,8,3,-181.71,-72.00,104.0,403.0,438.0,115.0,433.0,999.0,111.0,113.0,183.0,358.0,433.0,999.0,95.0,165.0,86.0,152.0,432.0,999.0
109,8,4,-174.57,-72.00,82.0,324.0,355.0,86.0,353.0,999.0,84.0,88.0,145.0,289.0,353.0,999.0,70.0,130.0,64.0,117.0,353.0,999.0
110,8,5,-167.43,-72.00,86.0,350.0,383.0,94.0,376.0,999.0,91.0,94.0,155.0,311.0,376.0,999.0,77.0,141.0,70.0,127.0,376.0,999.0
111,8,6,-160.29,-72.00,88.0,355.0,390.0,97.0,383.0,999.0,93.0,96.0,158.0,317.0,384.0,999.0,79.0,144.0,72.0,130.0,383.0,999.0
112,8,7,-153.14,-72.00,89.0,362.0,397.0,100.0,390.0,999.0,96.0,97.0,161.0,324.0,390.0,999.0,82.0,148.0,74.0,133.0,390.0,999.0
113,8,8,-146.00,-72.00,95.0,381.0,416.0,107.0,409.0,999.0,102.0,104.0,170.0,340.0,409.0,999.0,87.0,156.0,79.0,141.0,409.0,999.0
114,8,9,-138.86,-72.00,72.0,300.0,333.0,79.0,329.0,999.0,75.0,79.0,131.0,272.0,329.0,999.0,64.0,122.0,58.0,107.0,329.0,999.0
115,8,10,-131.71,-72.00,120.0,465.0,503.0,137.0,494.0,999.0,132.0,132.0,212.0,410.0,494.0,999.0,114.0,194.0,102.0,177.0,493.0,999.0
116,8,11,-124.57,-72.00,129.0,494.0,535.0,151.0,526.0,999.0,144.0,142.0,227.0,442.0,526.0,999.0,125.0,210.0,113.0,192.0,526.0,999.0
117,8,12,-117.43,-72.00,130.0,498.0,539.0,153.0,531.0,999.0,146.0,144.0,229.0,446.0,530.0,999.0,127.0,212.0,114.0,194.0,531.0,999.0
118,8,13,-110.29,-72.00,133.0,506.0,548.0,157.0,542.0,999.0,150.0,148.0,233.0,458.0,542.0,999.0,131.0,219.0,118.0,199.0,542.0,999.0
119,8,14,-103.14,-72.00,116.0,446.0,489.0,130.0,483.0,999.0,126.0,128.0,204.0,415.0,483.0,999.0,108.0,197.0,98.0,169.0,483.0,999.0
120,8,15,-96.00,-72.00,54.0,231.0,267.0,46.0,259.0,999.0,47.0,58.0,100.0,238.0,259.0,999.0,37.0,108.0,37.0,73.0,259.0,999.0
121,9,1,-196.00,-64.86,116.0,436.0,481.0,119.0,469.0,999.0,118.0,126.0,201.0,415.0,469.0,999.0,100.0,204.0,92.0,160.0,470.0,999.0
122,9,2,-188.86,-64.86,112.0,429.0,463.0,126.0,466.0,999.0,122.0,124.0,197.0,388.0,466.0,999.0,105.0,183.0,94.0,164.0,466.0,999.0
123,9,3,-181.71,-64.86,95.0,374.0,407.0,104.0,404.0,999.0,101.0,104.0,169.0,332.0,404.0,999.0,86.0,152.0,78.0,139.0,404.0,999.0
124,9,4,-174.57,-64.86,77.0,311.0,342.0,81.0,339.0,999.0,79.0,83.0,138.0,278.0,340.0,999.0,66.0,125.0,60.0,112.0,340.0,999.0
125,9,5,-167.43,-64.86,89.0,360.0,394.0,98.0,387.0,999.0,94.0,97.0,160.0,319.0,387.0,999.0,80.0,145.0,73.0,132.0,386.0,999.0
126,9,6,-160.29,-64.86,87.0,353.0,387.0,96.0,380.0,999.0,92.0,95.0,157.0,314.0,380.0,999.0,79.0,142.0,71.0,129.0,380.0,999.0
127,9,7,-153.14,-64.86,91.0,368.0,402.0,102.0,396.0,999.0,98.0,99.0,164.0,327.0,396.0,999.0,83.0,149.0,75.0,135.0,396.0,999.0
128,9,8,-146.00,-64.86,99.0,393.0,429.0,111.0,421.0,999.0,107.0,108.0,177.0,349.0,421.0,999.0,91.0,160.0,83.0,146.0,421.0,999.0
129,9,9,-138.86,-64.86,71.0,296.0,329.0,77.0,325.0,999.0,74.0,77.0,129.0,269.0,325.0,999.0,63.0,120.0,57.0,105.0,325.0,999.0
130,9,10,-131.71,-64.86,114.0,438.0,475.0,128.0,468.0,999.0,123.0,124.0,200.0,388.0,468.0,999.0,106.0,182.0,95.0,166.0,468.0,999.0
131,9,11,-124.57,-64.86,124.0,476.0,516.0,144.0,508.0,999.0,138.0,137.0,218.0,426.0,508.0,999.0,119.0,201.0,107.0,184.0,508.0,999.0
132,9,12,-117.43,-64.86,125.0,478.0,518.0,145.0,510.0,999.0,139.0,138.0,219.0,429.0,510.0,999.0,120.0,203.0,108.0,185.0,510.0,999.0
133,9,13,-110.29,-64.86,128.0,487.0,528.0,149.0,520.0,999.0,143.0,142.0,224.0,441.0,521.0,999.0,124.0,210.0,112.0,190.0,521.0,999.0
134,9,14,-103.14,-64.86,120.0,457.0,500.0,133.0,493.0,999.0,129.0,131.0,210.0,425.0,493.0,999.0,111.0,202.0,101.0,174.0,493.0,999.0
135,9,15,-96.00,-64.86,55.0,235.0,271.0,48.0,262.0,999.0,48.0,60.0,102.0,244.0,262.0,999.0,39.0,111.0,38.0,75.0,262.0,999.0
136,10,1,-196.00,-57.71,36.0,169.0,205.0,24.0,199.0,999.0,25.0,39.0,70.0,190.0,199.0,999.0,19.0,88.0,21.0,46.0,199.0,999.0
137,10,2,-188.86,-57.71,106.0,405.0,441.0,116.0,441.0,999.0,112.0,116.0,185.0,370.0,441.0,999.0,96.0,178.0,88.0,152.0,441.0,999.0
138,10,3,-181.71,-57.71,85.0,337.0,369.0,91.0,369.0,999.0,88.0,92.0,152.0,301.0,369.0,999.0,74.0,135.0,67.0,123.0,369.0,999.0
139,10,4,-174.57,-57.71,74.0,303.0,335.0,79.0,332.0,999.0,76.0,80.0,133.0,272.0,332.0,999.0,64.0,122.0,58.0,108.0,332.0,999.0
140,10,5,-167.43,-57.71,75.0,312.0,344.0,81.0,341.0,999.0,78.0,82.0,137.0,280.0,341.0,999.0,66.0,125.0,60.0,111.0,341.0,999.0
141,10,6,-160.29,-57.71,71.0,299.0,332.0,76.0,326.0,999.0,73.0,77.0,130.0,270.0,327.0,999.0,62.0,120.0,57.0,105.0,327.0,999.0
142,10,7,-153.14,-57.71,70.0,299.0,332.0,77.0,327.0,999.0,73.0,76.0,129.0,270.0,327.0,999.0,62.0,120.0,57.0,105.0,327.0,999.0
143,10,8,-146.00,-57.71,71.0,304.0,338.0,78.0,332.0,999.0,75.0,78.0,131.0,275.0,332.0,999.0,63.0,123.0,58.0,107.0,332.0,999.0
144,10,9,-138.86,-57.71,72.0,302.0,335.0,79.0,331.0,999.0,75.0,78.0,131.0,273.0,331.0,999.0,63.0,123.0,58.0,107.0,331.0,999.0
145,10,10,-131.71,-57.71,84.0,337.0,371.0,91.0,368.0,999.0,88.0,91.0,150.0,303.0,368.0,999.0,74.0,137.0,67.0,122.0,367.0,999.0
146,10,11,-124.57,-57.71,79.0,326.0,360.0,87.0,355.0,999.0,83.0,86.0,143.0,295.0,355.0,999.0,71.0,133.0,64.0,117.0,355.0,999.0
147,10,12,-117.43,-57.71,79.0,325.0,359.0,87.0,355.0,999.0,83.0,86.0,143.0,295.0,355.0,999.0,71.0,134.0,65.0,117.0,355.0,999.0
148,10,13,-110.29,-57.71,84.0,336.0,371.0,91.0,368.0,999.0,88.0,91.0,150.0,308.0,368.0,999.0,75.0,142.0,68.0,122.0,368.0,999.0
149,10,14,-103.14,-57.71,103.0,397.0,437.0,111.0,435.0,999.0,108.0,113.0,181.0,373.0,435.0,999.0,92.0,177.0,85.0,147.0,435.0,999.0
150,10,15,-96.00,-57.71,65.0,270.0,310.0,57.0,301.0,999.0,58.0,70.0,119.0,283.0,301.0,999.0,47.0,130.0,46.0,88.0,301.0,999.0
151,11,1,-196.00,-50.57,58.0,241.0,281.0,49.0,276.0,999.0,50.0,63.0,105.0,257.0,276.0,999.0,40.0,123.0,40.0,76.0,276.0,999.0
152,11,2,-188.86,-50.57,118.0,442.0,485.0,127.0,475.0,999.0,124.0,129.0,204.0,419.0,475.0,999.0,106.0,205.0,97.0,166.0,475.0,999.0
153,11,3,-181.71,-50.57,86.0,333.0,365.0,91.0,372.0,999.0,88.0,94.0,151.0,304.0,372.0,999.0,74.0,138.0,68.0,122.0,372.0,999.0
154,11,4,-174.57,-50.57,86.0,335.0,366.0,90.0,365.0,999.0,88.0,92.0,150.0,298.0,365.0,999.0,73.0,135.0,67.0,122.0,365.0,999.0
155,11,5,-167.43,-50.57,91.0,357.0,390.0,97.0,386.0,999.0,94.0,98.0,161.0,315.0,386.0,999.0,79.0,143.0,72.0,131.0,386.0,999.0
