Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
108,10,5,-168.0,-56.0,151.5287,34.5025,4391820.0000,19905486.0000,19.9055
109,10,4,-174.0,-56.0,216.3087,44.6962,4839528.0000,21934678.0000,21.9347
110,10,3,-180.0,-56.0,321.3250,16.0975,19961178.0000,90472048.0000,90.4720
111,10,2,-186.0,-56.0,359.4550,32.2363,11150645.0000,50539184.0000,50.5392
112,11,1,-186.0,-50.0,326.9675,2047.9375,159656.9843,723629.3125,0.7236
113,11,2,-180.0,-50.0,294.2025,18.0975,16256530.0000,73681096.0000,73.6811
114,11,3,-174.0,-50.0,271.3525,36.1100,7514609.5000,34059216.0000,34.0592
115,11,4,-168.0,-50.0,201.6763,38.0025,5306921.5000,24053092.0000,24.0531
116,11,5,-162.0,-50.0,273.0537,30.8562,8849221.0000,40108212.0000,40.1082
117,11,6,-156.0,-50.0,280.4337,32.4575,8640030.0000,39160072.0000,39.1601
118,11,7,-150.0,-50.0,434.9562,31.9812,13600351.0000,61642232.0000,61.6422
119,11,8,-144.0,-50.0,253.9950,36.2350,7009659.0000,31770580.0000,31.7706
120,11,9,-138.0,-50.0,245.3325,42.3100,5798452.0000,26280904.0000,26.2809
121,11,10,-132.0,-50.0,248.0112,38.1138,6507133.5000,29492932.0000,29.4929
122,11,11,-126.0,-50.0,224.8275,50.8875,4418128.5000,20024726.0000,20.0247
123,11,12,-120.0,-50.0,434.6200,78.0325,5569731.0000,25244250.0000,25.2443
124,11,13,-114.0,-50.0,370.9337,61.6813,6013720.0000,27256586.0000,27.2566
125,12,13,-114.0,-44.0,262.3438,15.3775,17060236.0000,77323816.0000,77.3238
126,12,12,-120.0,-44.0,753.0538,86.2150,8734603.0000,39588716.0000,39.5887
127,12,11,-126.0,-44.0,453.1512,90.5212,5006021.0000,22689290.0000,22.6893
128,12,10,-132.0,-44.0,265.8263,48.6962,5458865.5000,24741762.0000,24.7418
129,12,9,-138.0,-44.0,225.1562,43.4250,5184946.0000,23500250.0000,23.5003
130,12,8,-144.0,-44.0,280.4800,51.5100,5445157.0000,24679630.0000,24.6796
131,12,7,-150.0,-44.0,310.7513,43.0962,7210634.0000,32681478.0000,32.6815
132,12,6,-156.0,-44.0,219.9200,43.2587,5083827.0000,23041938.0000,23.0419
133,12,5,-162.0,-44.0,266.2037,37.0762,7179900.0000,32542180.0000,32.5422
134,12,4,-168.0,-44.0,238.3237,33.6950,7072970.5000,32057532.0000,32.0575
135,12,3,-174.0,-44.0,239.3350,37.3250,6412190.5000,29062614.0000,29.0626
136,12,2,-180.0,-44.0,247.5562,62.0737,3988099.2500,18075662.0000,18.0757
137,12,1,-186.0,-44.0,298.1925,29.3800,10149508.0000,46001632.0000,46.0016
138,13,1,-180.0,-38.0,246.7250,66.9125,3687278.5000,16712222.0000,16.7122
