Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
162,11,12,-117.43,-50.57,188.0,689.0,735.0,227.0,723.0,999.0,218.0,209.0,325.0,615.0,723.0,999.0,190.0,302.0,169.0,280.0,723.0,999.0
163,11,13,-110.29,-50.57,91.0,356.0,390.0,96.0,387.0,999.0,93.0,98.0,161.0,322.0,387.0,999.0,79.0,149.0,72.0,130.0,387.0,999.0
164,11,14,-103.14,-50.57,18.0,107.0,133.0,8.0,126.0,999.0,9.0,18.0,38.0,116.0,126.0,999.0,5.0,47.0,7.0,24.0,126.0,999.0
165,11,15,-96.00,-50.57,37.0,187.0,227.0,28.0,211.0,999.0,28.0,40.0,74.0,198.0,211.0,999.0,22.0,89.0,24.0,51.0,211.0,999.0
166,12,1,-196.00,-43.43,38.0,184.0,221.0,30.0,210.0,999.0,30.0,41.0,74.0,201.0,210.0,999.0,24.0,92.0,25.0,53.0,210.0,999.0
167,12,2,-188.86,-43.43,74.0,302.0,342.0,73.0,333.0,999.0,72.0,80.0,133.0,297.0,332.0,999.0,60.0,141.0,57.0,104.0,332.0,999.0
168,12,3,-181.71,-43.43,109.0,417.0,458.0,118.0,452.0,999.0,115.0,119.0,190.0,390.0,452.0,999.0,98.0,188.0,90.0,155.0,452.0,999.0
169,12,4,-174.57,-43.43,162.0,603.0,645.0,190.0,644.0,999.0,184.0,180.0,283.0,537.0,644.0,999.0,160.0,261.0,143.0,240.0,643.0,999.0
170,12,5,-167.43,-43.43,169.0,628.0,673.0,202.0,666.0,999.0,194.0,188.0,295.0,560.0,666.0,999.0,169.0,271.0,151.0,252.0,666.0,999.0
171,12,6,-160.29,-43.43,181.0,666.0,711.0,216.0,701.0,999.0,208.0,201.0,313.0,593.0,701.0,999.0,181.0,288.0,161.0,269.0,701.0,999.0
172,12,7,-153.14,-43.43,183.0,675.0,720.0,219.0,709.0,999.0,211.0,204.0,318.0,600.0,709.0,999.0,184.0,292.0,164.0,273.0,709.0,999.0
173,12,8,-146.00,-43.43,92.0,357.0,391.0,101.0,391.0,999.0,98.0,100.0,162.0,326.0,391.0,999.0,83.0,149.0,75.0,133.0,391.0,999.0
174,12,9,-138.86,-43.43,184.0,684.0,730.0,220.0,716.0,999.0,212.0,205.0,320.0,606.0,716.0,999.0,185.0,296.0,165.0,274.0,716.0,999.0
175,12,10,-131.71,-43.43,195.0,710.0,756.0,234.0,746.0,999.0,226.0,217.0,336.0,632.0,746.0,999.0,197.0,311.0,175.0,289.0,745.0,999.0
176,12,11,-124.57,-43.43,195.0,709.0,755.0,235.0,745.0,999.0,226.0,217.0,336.0,633.0,745.0,999.0,197.0,312.0,176.0,289.0,745.0,999.0
177,12,12,-117.43,-43.43,149.0,559.0,600.0,173.0,591.0,999.0,167.0,165.0,261.0,497.0,591.0,999.0,145.0,238.0,130.0,220.0,591.0,999.0
178,12,13,-110.29,-43.43,109.0,416.0,454.0,117.0,448.0,999.0,115.0,118.0,191.0,380.0,449.0,999.0,98.0,180.0,89.0,156.0,449.0,999.0
179,12,14,-103.14,-43.43,32.0,165.0,200.0,22.0,189.0,999.0,22.0,33.0,63.0,178.0,189.0,999.0,16.0,76.0,19.0,43.0,189.0,999.0
180,12,15,-96.00,-43.43,39.0,189.0,228.0,29.0,215.0,999.0,30.0,42.0,75.0,204.0,215.0,999.0,23.0,92.0,25.0,53.0,215.0,999.0
181,13,1,-196.00,-36.29,48.0,221.0,265.0,41.0,245.0,999.0,41.0,52.0,91.0,243.0,245.0,999.0,33.0,113.0,34.0,67.0,245.0,999.0
182,13,2,-188.86,-36.29,55.0,250.0,296.0,50.0,276.0,999.0,50.0,60.0,105.0,267.0,276.0,999.0,42.0,126.0,41.0,79.0,276.0,999.0
183,13,3,-181.71,-36.29,40.0,201.0,243.0,34.0,228.0,999.0,34.0,44.0,80.0,221.0,228.0,999.0,27.0,102.0,28.0,58.0,228.0,999.0
184,13,4,-174.57,-36.29,190.0,698.0,749.0,225.0,730.0,999.0,217.0,212.0,329.0,639.0,730.0,999.0,190.0,318.0,171.0,280.0,729.0,999.0
185,13,5,-167.43,-36.29,180.0,661.0,707.0,217.0,705.0,999.0,208.0,202.0,313.0,598.0,705.0,999.0,181.0,291.0,162.0,268.0,705.0,999.0
186,13,6,-160.29,-36.29,186.0,683.0,728.0,224.0,722.0,999.0,216.0,208.0,323.0,610.0,722.0,999.0,188.0,299.0,167.0,277.0,722.0,999.0
187,13,7,-153.14,-36.29,186.0,681.0,726.0,222.0,719.0,999.0,214.0,206.0,321.0,608.0,718.0,999.0,186.0,298.0,166.0,275.0,718.0,999.0
188,13,8,-146.00,-36.29,94.0,366.0,401.0,105.0,402.0,999.0,101.0,103.0,166.0,336.0,402.0,999.0,86.0,155.0,78.0,137.0,402.0,999.0
189,13,9,-138.86,-36.29,186.0,688.0,734.0,221.0,721.0,999.0,214.0,206.0,323.0,610.0,721.0,999.0,186.0,301.0,166.0,276.0,721.0,999.0
190,13,10,-131.71,-36.29,192.0,705.0,752.0,231.0,741.0,999.0,222.0,215.0,333.0,629.0,741.0,999.0,194.0,310.0,173.0,286.0,740.0,999.0
191,13,11,-124.57,-36.29,131.0,496.0,535.0,148.0,528.0,999.0,144.0,144.0,230.0,444.0,528.0,999.0,123.0,210.0,111.0,191.0,528.0,999.0
192,13,12,-117.43,-36.29,105.0,402.0,441.0,113.0,435.0,999.0,110.0,114.0,184.0,370.0,435.0,999.0,93.0,175.0,85.0,150.0,435.0,999.0
193,13,13,-110.29,-36.29,28.0,149.0,181.0,18.0,172.0,999.0,18.0,29.0,56.0,160.0,172.0,999.0,13.0,68.0,15.0,38.0,172.0,999.0
194,13,14,-103.14,-36.29,38.0,187.0,226.0,28.0,212.0,999.0,29.0,40.0,74.0,199.0,212.0,999.0,22.0,89.0,24.0,51.0,212.0,999.0
195,13,15,-96.00,-36.29,39.0,191.0,230.0,30.0,217.0,999.0,31.0,43.0,77.0,208.0,216.0,999.0,24.0,94.0,26.0,54.0,216.0,999.0
196,14,1,-196.00,-29.14,51.0,233.0,277.0,45.0,260.0,999.0,45.0,56.0,97.0,253.0,260.0,999.0,37.0,118.0,37.0,71.0,260.0,999.0
197,14,2,-188.86,-29.14,64.0,288.0,340.0,61.0,313.0,999.0,61.0,71.0,121.0,309.0,313.0,999.0,51.0,146.0,50.0,92.0,313.0,999.0
198,14,3,-181.71,-29.14,63.0,282.0,333.0,60.0,310.0,999.0,60.0,70.0,120.0,298.0,310.0,999.0,50.0,142.0,49.0,91.0,310.0,999.0
199,14,4,-174.57,-29.14,30.0,155.0,193.0,21.0,181.0,999.0,21.0,32.0,60.0,178.0,181.0,999.0,16.0,82.0,19.0,41.0,181.0,999.0
200,14,5,-167.43,-29.14,114.0,428.0,469.0,124.0,462.0,999.0,121.0,125.0,198.0,404.0,462.0,999.0,104.0,195.0,94.0,162.0,462.0,999.0
201,14,6,-160.29,-29.14,205.0,741.0,792.0,247.0,782.0,999.0,237.0,229.0,352.0,674.0,781.0,999.0,207.0,334.0,186.0,304.0,780.0,999.0
202,14,7,-153.14,-29.14,206.0,747.0,798.0,247.0,786.0,999.0,238.0,230.0,354.0,675.0,786.0,999.0,208.0,334.0,186.0,305.0,786.0,999.0
203,14,8,-146.00,-29.14,107.0,415.0,455.0,122.0,452.0,999.0,117.0,120.0,190.0,388.0,452.0,999.0,101.0,183.0,92.0,158.0,452.0,999.0
204,14,9,-138.86,-29.14,196.0,719.0,769.0,232.0,752.0,999.0,224.0,218.0,339.0,644.0,753.0,999.0,195.0,320.0,175.0,289.0,753.0,999.0
205,14,10,-131.71,-29.14,105.0,400.0,438.0,112.0,434.0,999.0,110.0,114.0,183.0,368.0,434.0,999.0,93.0,174.0,85.0,149.0,434.0,999.0
206,14,11,-124.57,-29.14,65.0,272.0,306.0,62.0,301.0,999.0,61.0,70.0,118.0,260.0,301.0,999.0,50.0,117.0,48.0,91.0,301.0,999.0
207,14,12,-117.43,-29.14,31.0,160.0,194.0,21.0,184.0,999.0,21.0,32.0,62.0,172.0,184.0,999.0,16.0,74.0,18.0,42.0,184.0,999.0
208,14,13,-110.29,-29.14,39.0,190.0,230.0,29.0,216.0,999.0,30.0,41.0,75.0,202.0,216.0,999.0,23.0,90.0,25.0,53.0,216.0,999.0
209,14,14,-103.14,-29.14,40.0,192.0,232.0,31.0,218.0,999.0,32.0,43.0,77.0,209.0,218.0,999.0,25.0,95.0,26.0,55.0,218.0,999.0
210,14,15,-96.00,-29.14,40.0,193.0,233.0,31.0,219.0,999.0,32.0,44.0,78.0,211.0,219.0,999.0,25.0,96.0,27.0,55.0,219.0,999.0
211,15,1,-196.00,-22.00,47.0,219.0,263.0,40.0,246.0,999.0,40.0,52.0,90.0,241.0,246.0,999.0,33.0,110.0,33.0,66.0,246.0,999.0
212,15,2,-188.86,-22.00,51.0,233.0,281.0,44.0,260.0,999.0,44.0,56.0,96.0,257.0,260.0,999.0,36.0,120.0,37.0,71.0,260.0,999.0
213,15,3,-181.71,-22.00,51.0,231.0,279.0,44.0,255.0,999.0,45.0,56.0,95.0,258.0,254.0,999.0,36.0,121.0,37.0,71.0,255.0,999.0
214,15,4,-174.57,-22.00,44.0,206.0,248.0,37.0,228.0,999.0,38.0,49.0,84.0,227.0,228.0,999.0,30.0,106.0,31.0,62.0,228.0,999.0
215,15,5,-167.43,-22.00,33.0,164.0,199.0,24.0,188.0,999.0,24.0,35.0,65.0,180.0,188.0,999.0,18.0,81.0,20.0,45.0,188.0,999.0
216,15,6,-160.29,-22.00,28.0,148.0,180.0,18.0,172.0,999.0,19.0,29.0,57.0,160.0,172.0,999.0,13.0,70.0,16.0,37.0,171.0,999.0
217,15,7,-153.14,-22.00,28.0,148.0,181.0,18.0,172.0,999.0,18.0,29.0,57.0,159.0,172.0,999.0,13.0,69.0,15.0,37.0,172.0,999.0
218,15,8,-146.00,-22.00,27.0,147.0,179.0,17.0,170.0,999.0,18.0,29.0,56.0,157.0,170.0,999.0,13.0,68.0,15.0,37.0,170.0,999.0
219,15,9,-138.86,-22.00,27.0,147.0,180.0,17.0,170.0,999.0,18.0,29.0,56.0,158.0,171.0,999.0,13.0,69.0,15.0,37.0,171.0,999.0
220,15,10,-131.71,-22.00,31.0,161.0,195.0,22.0,186.0,999.0,22.0,33.0,63.0,173.0,186.0,999.0,16.0,76.0,19.0,42.0,186.0,999.0
221,15,11,-124.57,-22.00,38.0,190.0,229.0,29.0,217.0,999.0,30.0,41.0,76.0,202.0,217.0,999.0,23.0,89.0,25.0,53.0,217.0,999.0
222,15,12,-117.43,-22.00,40.0,194.0,235.0,31.0,220.0,999.0,32.0,44.0,78.0,209.0,220.0,999.0,25.0,94.0,25.0,55.0,220.0,999.0
223,15,13,-110.29,-22.00,41.0,196.0,236.0,32.0,222.0,999.0,33.0,44.0,79.0,213.0,222.0,999.0,26.0,97.0,27.0,56.0,222.0,999.0
224,15,14,-103.14,-22.00,41.0,194.0,234.0,32.0,220.0,999.0,33.0,44.0,79.0,213.0,220.0,999.0,26.0,97.0,27.0,56.0,220.0,999.0
225,15,15,-96.00,-22.00,41.0,196.0,236.0,32.0,222.0,999.0,33.0,45.0,79.0,214.0,222.0,999.0,26.0,98.0,28.0,57.0,222.0,999.0
