Node_ID,Row,Col,X_mm,Y_mm,FZ_450nm,FY_555nm,FXL_600nm,NIR_855nm,VIS_1,FD_1,F2_425nm,F3_475nm,F4_515nm,F6_640nm,VIS_2,FD_2,F1_405nm,F7_690nm,F8_745nm,F5_550nm,VIS_3,FD_3
17,2,2,-188.86,-114.86,83.0,331.0,382.0,77.0,364.0,999.0,77.0,91.0,148.0,351.0,365.0,999.0,64.0,170.0,62.0,112.0,364.0,999.0
18,2,3,-181.71,-114.86,81.0,326.0,374.0,76.0,358.0,999.0,76.0,89.0,145.0,342.0,358.0,999.0,63.0,163.0,60.0,110.0,358.0,999.0
19,2,4,-174.57,-114.86,33.0,162.0,197.0,21.0,186.0,999.0,22.0,35.0,64.0,180.0,186.0,999.0,16.0,78.0,18.0,42.0,186.0,999.0
20,2,5,-167.43,-114.86,107.0,408.0,450.0,114.0,442.0,999.0,111.0,116.0,186.0,382.0,443.0,999.0,95.0,180.0,86.0,152.0,443.0,999.0
21,2,6,-160.29,-114.86,158.0,592.0,643.0,189.0,631.0,999.0,181.0,177.0,274.0,546.0,631.0,999.0,158.0,268.0,142.0,235.0,631.0,999.0
22,2,7,-153.14,-114.86,152.0,572.0,622.0,182.0,610.0,999.0,174.0,170.0,264.0,527.0,610.0,999.0,152.0,258.0,137.0,227.0,610.0,999.0
23,2,8,-146.00,-114.86,149.0,564.0,613.0,179.0,603.0,999.0,171.0,167.0,261.0,519.0,603.0,999.0,149.0,254.0,135.0,223.0,603.0,999.0
24,2,9,-138.86,-114.86,155.0,583.0,634.0,184.0,619.0,999.0,177.0,172.0,269.0,538.0,619.0,999.0,154.0,262.0,139.0,231.0,619.0,999.0
25,2,10,-131.71,-114.86,102.0,393.0,434.0,108.0,420.0,999.0,105.0,110.0,177.0,367.0,419.0,999.0,89.0,171.0,81.0,144.0,419.0,999.0
26,2,11,-124.57,-114.86,120.0,452.0,494.0,129.0,481.0,999.0,126.0,131.0,208.0,422.0,481.0,999.0,108.0,200.0,98.0,171.0,481.0,999.0
27,2,12,-117.43,-114.86,45.0,201.0,235.0,34.0,226.0,999.0,35.0,47.0,84.0,210.0,227.0,999.0,27.0,91.0,28.0,59.0,226.0,999.0
28,2,13,-110.29,-114.86,71.0,291.0,336.0,62.0,313.0,999.0,63.0,76.0,129.0,308.0,313.0,999.0,52.0,145.0,50.0,96.0,313.0,999.0
29,2,14,-103.14,-114.86,75.0,305.0,350.0,67.0,331.0,999.0,68.0,82.0,135.0,323.0,331.0,999.0,56.0,155.0,54.0,101.0,331.0,999.0
30,2,15,-96.00,-114.86,71.0,288.0,333.0,62.0,321.0,999.0,63.0,77.0,128.0,310.0,321.0,999.0,52.0,149.0,51.0,94.0,321.0,999.0
31,3,1,-196.00,-107.71,81.0,324.0,372.0,75.0,361.0,999.0,75.0,89.0,146.0,343.0,361.0,999.0,62.0,166.0,60.0,109.0,361.0,999.0
32,3,2,-188.86,-107.71,82.0,329.0,375.0,77.0,362.0,999.0,77.0,89.0,148.0,344.0,362.0,999.0,64.0,166.0,61.0,111.0,362.0,999.0
33,3,3,-181.71,-107.71,39.0,185.0,221.0,32.0,213.0,999.0,32.0,42.0,75.0,199.0,213.0,999.0,25.0,90.0,26.0,54.0,214.0,999.0
34,3,4,-174.57,-107.71,94.0,364.0,400.0,100.0,397.0,999.0,97.0,101.0,165.0,333.0,397.0,999.0,82.0,157.0,75.0,133.0,397.0,999.0
35,3,5,-167.43,-107.71,86.0,338.0,371.0,92.0,368.0,999.0,90.0,93.0,152.0,309.0,368.0,999.0,76.0,144.0,69.0,124.0,368.0,999.0
36,3,6,-160.29,-107.71,137.0,525.0,568.0,164.0,560.0,999.0,157.0,152.0,241.0,476.0,560.0,999.0,136.0,231.0,123.0,206.0,560.0,999.0
37,3,7,-153.14,-107.71,135.0,519.0,562.0,161.0,554.0,999.0,155.0,150.0,238.0,471.0,554.0,999.0,134.0,228.0,121.0,203.0,554.0,999.0
38,3,8,-146.00,-107.71,134.0,515.0,559.0,160.0,551.0,999.0,153.0,149.0,236.0,467.0,552.0,999.0,133.0,225.0,120.0,201.0,551.0,999.0
39,3,9,-138.86,-107.71,134.0,517.0,559.0,159.0,554.0,999.0,153.0,149.0,238.0,466.0,554.0,999.0,133.0,225.0,119.0,201.0,554.0,999.0
40,3,10,-131.71,-107.71,82.0,325.0,357.0,85.0,359.0,999.0,83.0,87.0,145.0,292.0,359.0,999.0,69.0,134.0,63.0,116.0,359.0,999.0
41,3,11,-124.57,-107.71,131.0,504.0,549.0,154.0,541.0,999.0,147.0,145.0,230.0,462.0,541.0,999.0,128.0,222.0,115.0,195.0,541.0,999.0
42,3,12,-117.43,-107.71,105.0,403.0,442.0,112.0,432.0,999.0,110.0,114.0,184.0,375.0,432.0,999.0,93.0,176.0,85.0,149.0,432.0,999.0
43,3,13,-110.29,-107.71,37.0,173.0,205.0,26.0,200.0,999.0,27.0,39.0,71.0,184.0,200.0,999.0,20.0,79.0,21.0,48.0,200.0,999.0
44,3,14,-103.14,-107.71,66.0,276.0,319.0,58.0,302.0,999.0,59.0,71.0,122.0,292.0,302.0,999.0,47.0,137.0,47.0,90.0,301.0,999.0
45,3,15,-96.00,-107.71,71.0,289.0,333.0,62.0,317.0,999.0,63.0,76.0,128.0,310.0,317.0,999.0,52.0,148.0,51.0,94.0,317.0,999.0
46,4,1,-196.00,-100.57,81.0,324.0,372.0,75.0,360.0,999.0,75.0,88.0,146.0,344.0,361.0,999.0,62.0,164.0,60.0,110.0,360.0,999.0
47,4,2,-188.86,-100.57,30.0,148.0,183.0,17.0,176.0,999.0,18.0,31.0,59.0,170.0,176.0,999.0,13.0,75.0,15.0,37.0,176.0,999.0
48,4,3,-181.71,-100.57,95.0,366.0,402.0,101.0,399.0,999.0,99.0,103.0,167.0,336.0,399.0,999.0,83.0,158.0,76.0,135.0,399.0,999.0
49,4,4,-174.57,-100.57,105.0,411.0,445.0,117.0,437.0,999.0,113.0,114.0,186.0,367.0,437.0,999.0,96.0,172.0,87.0,154.0,437.0,999.0
50,4,5,-167.43,-100.57,85.0,335.0,368.0,91.0,365.0,999.0,88.0,91.0,150.0,302.0,366.0,999.0,74.0,138.0,68.0,122.0,365.0,999.0
51,4,6,-160.29,-100.57,124.0,479.0,519.0,145.0,511.0,999.0,139.0,136.0,218.0,429.0,510.0,999.0,120.0,203.0,108.0,185.0,511.0,999.0
52,4,7,-153.14,-100.57,124.0,479.0,520.0,145.0,512.0,999.0,139.0,137.0,219.0,431.0,512.0,999.0,120.0,204.0,108.0,185.0,511.0,999.0
53,4,8,-146.00,-100.57,123.0,475.0,516.0,144.0,507.0,999.0,138.0,135.0,217.0,427.0,507.0,999.0,119.0,202.0,107.0,183.0,507.0,999.0
54,4,9,-138.86,-100.57,120.0,468.0,508.0,140.0,500.0,999.0,134.0,133.0,213.0,419.0,499.0,999.0,116.0,198.0,104.0,179.0,500.0,999.0
55,4,10,-131.71,-100.57,80.0,321.0,352.0,83.0,349.0,999.0,81.0,85.0,142.0,285.0,349.0,999.0,67.0,128.0,62.0,113.0,349.0,999.0
56,4,11,-124.57,-100.57,110.0,433.0,472.0,127.0,468.0,999.0,122.0,122.0,197.0,388.0,468.0,999.0,105.0,183.0,95.0,164.0,468.0,999.0
57,4,12,-117.43,-100.57,112.0,437.0,478.0,128.0,474.0,999.0,123.0,123.0,198.0,398.0,474.0,999.0,106.0,187.0,96.0,165.0,474.0,999.0
58,4,13,-110.29,-100.57,105.0,401.0,440.0,111.0,431.0,999.0,109.0,113.0,183.0,373.0,431.0,999.0,92.0,175.0,84.0,148.0,430.0,999.0
59,4,14,-103.14,-100.57,41.0,188.0,220.0,30.0,215.0,999.0,31.0,43.0,78.0,197.0,214.0,999.0,24.0,86.0,25.0,54.0,214.0,999.0
60,4,15,-96.00,-100.57,68.0,281.0,327.0,59.0,306.0,999.0,60.0,73.0,124.0,300.0,306.0,999.0,49.0,144.0,49.0,91.0,306.0,999.0
61,5,1,-196.00,-93.43,61.0,255.0,296.0,52.0,287.0,999.0,53.0,67.0,112.0,270.0,287.0,999.0,43.0,127.0,42.0,81.0,287.0,999.0
62,5,2,-188.86,-93.43,107.0,408.0,449.0,115.0,446.0,999.0,112.0,117.0,188.0,381.0,446.0,999.0,95.0,183.0,87.0,151.0,446.0,999.0
63,5,3,-181.71,-93.43,83.0,331.0,363.0,90.0,361.0,999.0,87.0,90.0,148.0,304.0,361.0,999.0,73.0,139.0,67.0,120.0,361.0,999.0
64,5,4,-174.57,-93.43,93.0,367.0,400.0,101.0,395.0,999.0,98.0,100.0,165.0,328.0,395.0,999.0,83.0,150.0,75.0,135.0,395.0,999.0
65,5,5,-167.43,-93.43,84.0,331.0,363.0,88.0,360.0,999.0,85.0,89.0,148.0,295.0,360.0,999.0,71.0,133.0,65.0,119.0,359.0,999.0
66,5,6,-160.29,-93.43,88.0,352.0,385.0,95.0,381.0,999.0,92.0,95.0,157.0,314.0,381.0,999.0,78.0,142.0,71.0,128.0,381.0,999.0
67,5,7,-153.14,-93.43,87.0,345.0,378.0,93.0,374.0,999.0,90.0,93.0,154.0,308.0,374.0,999.0,76.0,139.0,69.0,125.0,374.0,999.0
68,5,8,-146.00,-93.43,84.0,334.0,367.0,89.0,363.0,999.0,86.0,89.0,148.0,299.0,363.0,999.0,72.0,135.0,66.0,120.0,363.0,999.0
69,5,9,-138.86,-93.43,82.0,326.0,358.0,86.0,355.0,999.0,83.0,87.0,145.0,291.0,355.0,999.0,70.0,131.0,64.0,117.0,355.0,999.0
70,5,10,-131.71,-93.43,81.0,324.0,354.0,84.0,351.0,999.0,82.0,86.0,144.0,287.0,351.0,999.0,69.0,129.0,62.0,115.0,351.0,999.0
71,5,11,-124.57,-93.43,81.0,323.0,356.0,84.0,352.0,999.0,82.0,86.0,143.0,287.0,352.0,999.0,69.0,129.0,63.0,115.0,352.0,999.0
72,5,12,-117.43,-93.43,79.0,318.0,350.0,83.0,350.0,999.0,81.0,85.0,141.0,284.0,350.0,999.0,68.0,127.0,62.0,114.0,350.0,999.0
73,5,13,-110.29,-93.43,84.0,335.0,370.0,88.0,367.0,999.0,86.0,90.0,149.0,307.0,367.0,999.0,72.0,140.0,66.0,120.0,367.0,999.0
74,5,14,-103.14,-93.43,122.0,458.0,499.0,132.0,489.0,999.0,129.0,133.0,212.0,425.0,489.0,999.0,110.0,202.0,100.0,173.0,489.0,999.0
75,5,15,-96.00,-93.43,60.0,252.0,293.0,50.0,281.0,999.0,51.0,64.0,110.0,266.0,281.0,999.0,41.0,122.0,41.0,80.0,281.0,999.0
76,6,1,-196.00,-86.29,37.0,174.0,211.0,25.0,205.0,999.0,26.0,40.0,72.0,196.0,205.0,999.0,20.0,89.0,21.0,47.0,205.0,999.0
77,6,2,-188.86,-86.29,102.0,398.0,435.0,114.0,431.0,999.0,110.0,112.0,182.0,363.0,432.0,999.0,94.0,173.0,85.0,148.0,432.0,999.0
78,6,3,-181.71,-86.29,87.0,349.0,381.0,95.0,377.0,999.0,92.0,95.0,156.0,313.0,377.0,999.0,78.0,143.0,71.0,128.0,377.0,999.0
79,6,4,-174.57,-86.29,79.0,323.0,354.0,84.0,350.0,999.0,81.0,85.0,143.0,285.0,350.0,999.0,68.0,127.0,62.0,115.0,350.0,999.0
80,6,5,-167.43,-86.29,82.0,327.0,358.0,85.0,353.0,999.0,83.0,87.0,145.0,289.0,354.0,999.0,69.0,130.0,63.0,116.0,354.0,999.0
81,6,6,-160.29,-86.29,69.0,292.0,324.0,73.0,319.0,999.0,70.0,75.0,127.0,261.0,319.0,999.0,59.0,116.0,54.0,102.0,319.0,999.0
82,6,7,-153.14,-86.29,70.0,295.0,327.0,74.0,321.0,999.0,71.0,75.0,128.0,263.0,321.0,999.0,60.0,116.0,55.0,103.0,321.0,999.0
83,6,8,-146.00,-86.29,73.0,304.0,335.0,77.0,330.0,999.0,74.0,78.0,133.0,270.0,330.0,999.0,62.0,120.0,57.0,107.0,330.0,999.0
84,6,9,-138.86,-86.29,73.0,303.0,334.0,76.0,329.0,999.0,74.0,78.0,132.0,269.0,329.0,999.0,62.0,119.0,57.0,106.0,329.0,999.0
85,6,10,-131.71,-86.29,80.0,321.0,351.0,83.0,347.0,999.0,80.0,85.0,142.0,283.0,346.0,999.0,67.0,127.0,61.0,113.0,347.0,999.0
86,6,11,-124.57,-86.29,96.0,383.0,418.0,107.0,411.0,999.0,103.0,104.0,172.0,340.0,411.0,999.0,88.0,156.0,79.0,142.0,410.0,999.0
87,6,12,-117.43,-86.29,97.0,386.0,421.0,109.0,416.0,999.0,105.0,106.0,174.0,342.0,416.0,999.0,89.0,158.0,80.0,143.0,416.0,999.0
88,6,13,-110.29,-86.29,103.0,405.0,441.0,116.0,439.0,999.0,112.0,113.0,184.0,362.0,439.0,999.0,96.0,170.0,86.0,152.0,439.0,999.0
89,6,14,-103.14,-86.29,121.0,465.0,508.0,135.0,496.0,999.0,131.0,133.0,213.0,430.0,496.0,999.0,113.0,205.0,102.0,176.0,496.0,999.0
90,6,15,-96.00,-86.29,48.0,211.0,245.0,38.0,239.0,999.0,39.0,51.0,90.0,221.0,239.0,999.0,31.0,99.0,31.0,64.0,239.0,999.0
91,7,1,-196.00,-79.14,35.0,167.0,203.0,24.0,197.0,999.0,25.0,38.0,68.0,189.0,197.0,999.0,19.0,87.0,21.0,45.0,197.0,999.0
92,7,2,-188.86,-79.14,126.0,475.0,513.0,144.0,509.0,999.0,139.0,139.0,221.0,429.0,509.0,999.0,120.0,204.0,108.0,184.0,509.0,999.0
93,7,3,-181.71,-79.14,108.0,418.0,451.0,120.0,446.0,999.0,116.0,117.0,190.0,370.0,446.0,999.0,99.0,171.0,89.0,158.0,446.0,999.0
94,7,4,-174.57,-79.14,95.0,377.0,409.0,103.0,403.0,999.0,100.0,103.0,170.0,331.0,403.0,999.0,85.0,151.0,77.0,139.0,404.0,999.0
95,7,5,-167.43,-79.14,83.0,330.0,361.0,87.0,357.0,999.0,85.0,89.0,147.0,292.0,357.0,999.0,71.0,131.0,64.0,118.0,357.0,999.0
96,7,6,-160.29,-79.14,85.0,345.0,378.0,93.0,372.0,999.0,89.0,92.0,153.0,306.0,372.0,999.0,76.0,139.0,69.0,125.0,372.0,999.0
97,7,7,-153.14,-79.14,87.0,353.0,387.0,96.0,380.0,999.0,92.0,94.0,157.0,314.0,380.0,999.0,78.0,142.0,71.0,128.0,380.0,999.0
98,7,8,-146.00,-79.14,89.0,361.0,396.0,99.0,389.0,999.0,95.0,97.0,160.0,321.0,389.0,999.0,81.0,146.0,74.0,132.0,389.0,999.0
99,7,9,-138.86,-79.14,90.0,363.0,397.0,99.0,390.0,999.0,95.0,97.0,162.0,322.0,390.0,999.0,81.0,147.0,74.0,132.0,390.0,999.0
100,7,10,-131.71,-79.14,79.0,317.0,348.0,81.0,343.0,999.0,79.0,84.0,140.0,280.0,344.0,999.0,66.0,126.0,60.0,112.0,343.0,999.0
101,7,11,-124.57,-79.14,124.0,480.0,520.0,144.0,511.0,999.0,139.0,136.0,219.0,427.0,511.0,999.0,120.0,202.0,108.0,185.0,511.0,999.0
102,7,12,-117.43,-79.14,118.0,459.0,498.0,137.0,489.0,999.0,131.0,130.0,209.0,409.0,490.0,999.0,113.0,192.0,102.0,176.0,489.0,999.0
103,7,13,-110.29,-79.14,122.0,473.0,512.0,143.0,506.0,999.0,137.0,135.0,217.0,423.0,506.0,999.0,118.0,200.0,106.0,182.0,506.0,999.0
104,7,14,-103.14,-79.14,134.0,512.0,557.0,155.0,547.0,999.0,149.0,148.0,236.0,469.0,547.0,999.0,129.0,226.0,116.0,198.0,547.0,999.0
105,7,15,-96.00,-79.14,47.0,205.0,239.0,36.0,233.0,999.0,37.0,49.0,87.0,213.0,233.0,999.0,29.0,94.0,29.0,61.0,233.0,999.0
106,8,1,-196.00,-72.00,80.0,317.0,359.0,77.0,351.0,999.0,76.0,86.0,142.0,312.0,351.0,999.0,63.0,150.0,60.0,109.0,351.0,999.0
107,8,2,-188.86,-72.00,115.0,440.0,475.0,130.0,475.0,999.0,126.0,127.0,203.0,397.0,475.0,999.0,108.0,187.0,97.0,169.0,475.0,999.0
108,8,3,-181.71,-72.00,98.0,387.0,421.0,109.0,416.0,999.0,105.0,107.0,175.0,344.0,416.0,999.0,89.0,157.0,81.0,144.0,416.0,999.0
109,8,4,-174.57,-72.00,88.0,352.0,384.0,94.0,378.0,999.0,91.0,95.0,157.0,310.0,378.0,999.0,77.0,140.0,70.0,128.0,378.0,999.0
110,8,5,-167.43,-72.00,83.0,329.0,360.0,86.0,357.0,999.0,84.0,88.0,147.0,291.0,357.0,999.0,70.0,131.0,64.0,118.0,357.0,999.0
111,8,6,-160.29,-72.00,83.0,341.0,375.0,91.0,368.0,999.0,88.0,90.0,151.0,304.0,368.0,999.0,75.0,137.0,68.0,123.0,369.0,999.0
112,8,7,-153.14,-72.00,85.0,347.0,381.0,93.0,374.0,999.0,90.0,92.0,153.0,308.0,374.0,999.0,76.0,139.0,69.0,125.0,374.0,999.0
113,8,8,-146.00,-72.00,89.0,361.0,395.0,99.0,388.0,999.0,95.0,96.0,160.0,321.0,388.0,999.0,81.0,146.0,73.0,132.0,388.0,999.0
114,8,9,-138.86,-72.00,92.0,371.0,406.0,102.0,398.0,999.0,98.0,100.0,165.0,329.0,398.0,999.0,83.0,150.0,75.0,136.0,398.0,999.0
115,8,10,-131.71,-72.00,79.0,317.0,347.0,81.0,343.0,999.0,79.0,84.0,140.0,280.0,343.0,999.0,66.0,126.0,60.0,111.0,343.0,999.0
116,8,11,-124.57,-72.00,125.0,482.0,522.0,145.0,512.0,999.0,139.0,137.0,220.0,428.0,512.0,999.0,120.0,203.0,108.0,186.0,512.0,999.0
117,8,12,-117.43,-72.00,124.0,478.0,518.0,144.0,509.0,999.0,139.0,137.0,219.0,426.0,510.0,999.0,120.0,202.0,108.0,185.0,509.0,999.0
118,8,13,-110.29,-72.00,126.0,482.0,522.0,147.0,516.0,999.0,141.0,139.0,221.0,434.0,516.0,999.0,122.0,207.0,110.0,187.0,516.0,999.0
119,8,14,-103.14,-72.00,134.0,513.0,557.0,156.0,549.0,999.0,150.0,149.0,236.0,469.0,549.0,999.0,130.0,226.0,117.0,198.0,549.0,999.0
120,8,15,-96.00,-72.00,44.0,195.0,227.0,33.0,220.0,999.0,34.0,46.0,82.0,202.0,220.0,999.0,26.0,89.0,27.0,57.0,220.0,999.0
121,9,1,-196.00,-64.86,31.0,151.0,186.0,19.0,181.0,999.0,20.0,33.0,61.0,172.0,180.0,999.0,14.0,79.0,17.0,39.0,181.0,999.0
122,9,2,-188.86,-64.86,110.0,422.0,458.0,123.0,458.0,999.0,118.0,121.0,194.0,380.0,457.0,999.0,102.0,181.0,92.0,160.0,457.0,999.0
123,9,3,-181.71,-64.86,91.0,361.0,393.0,99.0,390.0,999.0,96.0,99.0,162.0,320.0,390.0,999.0,81.0,145.0,73.0,133.0,390.0,999.0
124,9,4,-174.57,-64.86,80.0,327.0,358.0,85.0,353.0,999.0,82.0,86.0,145.0,288.0,353.0,999.0,69.0,129.0,63.0,117.0,353.0,999.0
125,9,5,-167.43,-64.86,82.0,327.0,358.0,85.0,353.0,999.0,83.0,87.0,145.0,288.0,353.0,999.0,69.0,129.0,63.0,116.0,353.0,999.0
126,9,6,-160.29,-64.86,84.0,343.0,375.0,91.0,368.0,999.0,88.0,91.0,152.0,302.0,368.0,999.0,75.0,136.0,67.0,124.0,368.0,999.0
127,9,7,-153.14,-64.86,84.0,344.0,376.0,92.0,370.0,999.0,88.0,91.0,152.0,304.0,370.0,999.0,75.0,137.0,68.0,124.0,370.0,999.0
128,9,8,-146.00,-64.86,89.0,361.0,394.0,98.0,387.0,999.0,95.0,97.0,161.0,319.0,388.0,999.0,80.0,145.0,73.0,132.0,387.0,999.0
129,9,9,-138.86,-64.86,92.0,368.0,401.0,100.0,393.0,999.0,97.0,99.0,164.0,325.0,394.0,999.0,82.0,147.0,74.0,135.0,394.0,999.0
130,9,10,-131.71,-64.86,78.0,313.0,344.0,80.0,340.0,999.0,78.0,82.0,138.0,278.0,340.0,999.0,65.0,124.0,59.0,110.0,340.0,999.0
131,9,11,-124.57,-64.86,110.0,428.0,465.0,124.0,457.0,999.0,119.0,120.0,195.0,379.0,457.0,999.0,102.0,177.0,92.0,162.0,457.0,999.0
132,9,12,-117.43,-64.86,110.0,425.0,461.0,123.0,454.0,999.0,119.0,119.0,193.0,379.0,455.0,999.0,102.0,176.0,92.0,161.0,454.0,999.0
133,9,13,-110.29,-64.86,111.0,428.0,464.0,125.0,459.0,999.0,121.0,121.0,195.0,385.0,459.0,999.0,104.0,180.0,93.0,163.0,459.0,999.0
134,9,14,-103.14,-64.86,120.0,462.0,503.0,135.0,497.0,999.0,130.0,132.0,212.0,423.0,496.0,999.0,112.0,201.0,101.0,175.0,497.0,999.0
135,9,15,-96.00,-64.86,45.0,199.0,233.0,36.0,224.0,999.0,36.0,47.0,84.0,209.0,223.0,999.0,28.0,93.0,29.0,60.0,224.0,999.0
136,10,1,-196.00,-57.71,41.0,185.0,222.0,29.0,216.0,999.0,30.0,44.0,77.0,203.0,216.0,999.0,23.0,94.0,24.0,52.0,216.0,999.0
137,10,2,-188.86,-57.71,102.0,393.0,431.0,110.0,426.0,999.0,107.0,111.0,179.0,363.0,426.0,999.0,91.0,174.0,83.0,145.0,426.0,999.0
138,10,3,-181.71,-57.71,79.0,321.0,353.0,85.0,355.0,999.0,82.0,87.0,144.0,289.0,354.0,999.0,69.0,128.0,63.0,116.0,354.0,999.0
139,10,4,-174.57,-57.71,72.0,299.0,330.0,75.0,326.0,999.0,73.0,77.0,131.0,265.0,326.0,999.0,61.0,118.0,56.0,105.0,326.0,999.0
140,10,5,-167.43,-57.71,82.0,328.0,359.0,85.0,355.0,999.0,83.0,88.0,146.0,289.0,355.0,999.0,69.0,130.0,63.0,117.0,355.0,999.0
141,10,6,-160.29,-57.71,71.0,295.0,327.0,75.0,322.0,999.0,72.0,76.0,128.0,264.0,322.0,999.0,60.0,117.0,55.0,103.0,322.0,999.0
142,10,7,-153.14,-57.71,71.0,295.0,326.0,74.0,322.0,999.0,72.0,76.0,129.0,264.0,323.0,999.0,60.0,117.0,55.0,103.0,322.0,999.0
143,10,8,-146.00,-57.71,73.0,300.0,331.0,76.0,328.0,999.0,74.0,78.0,132.0,269.0,328.0,999.0,62.0,120.0,56.0,105.0,328.0,999.0
144,10,9,-138.86,-57.71,75.0,305.0,336.0,78.0,333.0,999.0,76.0,80.0,133.0,272.0,333.0,999.0,63.0,122.0,58.0,107.0,332.0,999.0
145,10,10,-131.71,-57.71,81.0,324.0,356.0,85.0,353.0,999.0,82.0,87.0,144.0,287.0,352.0,999.0,69.0,129.0,62.0,115.0,352.0,999.0
146,10,11,-124.57,-57.71,83.0,330.0,363.0,87.0,359.0,999.0,85.0,88.0,146.0,295.0,359.0,999.0,71.0,134.0,65.0,118.0,358.0,999.0
147,10,12,-117.43,-57.71,84.0,335.0,368.0,90.0,364.0,999.0,87.0,90.0,148.0,301.0,364.0,999.0,73.0,137.0,67.0,121.0,363.0,999.0
148,10,13,-110.29,-57.71,88.0,347.0,382.0,95.0,377.0,999.0,92.0,95.0,155.0,315.0,378.0,999.0,78.0,146.0,71.0,126.0,377.0,999.0
149,10,14,-103.14,-57.71,98.0,379.0,416.0,103.0,414.0,999.0,101.0,106.0,172.0,351.0,414.0,999.0,85.0,164.0,78.0,138.0,414.0,999.0
150,10,15,-96.00,-57.71,56.0,239.0,276.0,47.0,267.0,999.0,48.0,60.0,104.0,251.0,267.0,999.0,38.0,113.0,38.0,76.0,268.0,999.0
151,11,1,-196.00,-50.57,60.0,249.0,289.0,51.0,284.0,999.0,52.0,65.0,109.0,264.0,284.0,999.0,42.0,126.0,41.0,79.0,284.0,999.0
152,11,2,-188.86,-50.57,119.0,446.0,489.0,127.0,478.0,999.0,124.0,129.0,206.0,421.0,478.0,999.0,106.0,206.0,97.0,167.0,478.0,999.0
153,11,3,-181.71,-50.57,73.0,300.0,331.0,78.0,338.0,999.0,75.0,80.0,132.0,277.0,338.0,999.0,63.0,126.0,58.0,106.0,338.0,999.0
154,11,4,-174.57,-50.57,66.0,279.0,310.0,69.0,310.0,999.0,66.0,71.0,122.0,251.0,310.0,999.0,56.0,110.0,51.0,97.0,311.0,999.0
155,11,5,-167.43,-50.57,82.0,327.0,357.0,85.0,353.0,999.0,83.0,87.0,146.0,288.0,353.0,999.0,69.0,130.0,63.0,116.0,353.0,999.0
