Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
28,4,11,-126.0,-92.0,155.1225,368.5100,420945.1562,1907891.8750,1.9079
29,4,10,-132.0,-92.0,253.5300,612.4113,413986.5312,1876352.6250,1.8764
30,4,9,-138.0,-92.0,398.5750,468.4200,850892.5000,3856585.2500,3.8566
31,4,8,-144.0,-92.0,670.7125,265.5488,2525760.2500,11447756.0000,11.4478
32,4,7,-150.0,-92.0,993.7700,23.9025,41575988.0000,188439008.0000,188.4390
33,4,6,-156.0,-92.0,190.6575,1.0462,182229504.0000,825937024.0000,825.9370
34,4,5,-162.0,-92.0,1088.3600,7.2613,149886048.0000,679343552.0000,679.3436
35,4,4,-168.0,-92.0,841.0275,5.7975,145067264.0000,657502912.0000,657.5029
36,4,3,-174.0,-92.0,518.2225,0.5262,984747840.0000,nan,nan
37,4,2,-180.0,-92.0,477.2450,0.5112,933487424.0000,4230938624.0000,4230.9386
38,4,1,-186.0,-92.0,273.8400,3.4038,80452408.0000,364642496.0000,364.6425
39,5,1,-186.0,-86.0,645.7575,0.8775,735907200.0000,3335425792.0000,3335.4258
40,5,2,-180.0,-86.0,40.0275,0.8112,49340600.0000,223631344.0000,223.6313
41,5,3,-174.0,-86.0,299.3100,0.4012,745945920.0000,3380925440.0000,3380.9254
42,5,4,-168.0,-86.0,415.0575,0.4188,991180288.0000,nan,nan
43,5,5,-162.0,-86.0,245.6150,0.4512,544301440.0000,2466991872.0000,2466.9919
44,5,6,-156.0,-86.0,371.0425,1.4412,257444960.0000,1166843520.0000,1166.8435
45,5,7,-150.0,-86.0,971.9075,44.8063,21691336.0000,98313816.0000,98.3138
46,5,8,-144.0,-86.0,655.9750,211.0950,3107487.0000,14084374.0000,14.0844
47,5,9,-138.0,-86.0,160.6650,172.6525,930568.6875,4217709.5000,4.2177
48,5,10,-132.0,-86.0,610.1150,175.5700,3475052.5000,15750328.0000,15.7503
49,5,11,-126.0,-86.0,412.3700,114.4212,3603963.7500,16334606.0000,16.3346
50,5,12,-120.0,-86.0,351.8850,92.8587,3789465.5000,17175374.0000,17.1754
51,5,13,-114.0,-86.0,1525.5975,498.1862,3062303.7500,13879586.0000,13.8796
52,6,15,-108.0,-80.0,1069.4950,472.2863,2264506.0000,10263647.0000,10.2636
53,6,14,-114.0,-80.0,21.8575,198.0000,110391.4296,500338.1250,0.5003
54,6,13,-120.0,-80.0,283.2325,646.8563,437860.1250,1984557.2500,1.9846
55,6,12,-126.0,-80.0,588.2175,379.2875,1550848.7500,7029067.0000,7.0291
56,6,11,-132.0,-80.0,19.0575,0.4975,38306428.0000,173620064.0000,173.6201
57,6,10,-138.0,-80.0,76.7600,47.3438,1621333.5000,7348532.0000,7.3485
58,6,9,-144.0,-80.0,201.4325,50.2175,4011201.7500,18180372.0000,18.1804
59,6,8,-150.0,-80.0,486.2275,31.0338,15667702.0000,71012296.0000,71.0123
60,6,7,-156.0,-80.0,722.6400,8.3463,86582600.0000,392426976.0000,392.4270
61,6,6,-162.0,-80.0,102.1775,0.6050,168888560.0000,765470528.0000,765.4705
62,6,5,-168.0,-80.0,645.4875,0.7200,896508928.0000,4063337216.0000,4063.3372
63,6,4,-174.0,-80.0,385.8400,0.4650,829763200.0000,3760818944.0000,3760.8189
64,6,3,-180.0,-80.0,778.2675,0.4837,1608823936.0000,nan,nan
65,6,2,-186.0,-80.0,373.6000,0.4912,760510400.0000,3446937344.0000,3446.9373
66,6,1,-192.0,-80.0,474.1150,28.0075,16928144.0000,76725120.0000,76.7251
67,7,1,-192.0,-74.0,1143.5825,23.1325,49436188.0000,224064592.0000,224.0646
68,7,2,-186.0,-74.0,268.4650,0.4888,549288512.0000,2489595392.0000,2489.5954
69,7,3,-180.0,-74.0,999.8975,0.4200,2380718848.0000,nan,nan
70,7,4,-174.0,-74.0,507.4175,0.4212,1204553856.0000,nan,nan
71,7,5,-168.0,-74.0,219.0125,0.4487,488050688.0000,2212040960.0000,2212.0410
72,7,6,-162.0,-74.0,376.2575,1.1450,328609088.0000,1489387904.0000,1489.3879
73,7,7,-156.0,-74.0,671.4500,4.1525,161697776.0000,732879040.0000,732.8790
74,7,8,-150.0,-74.0,145.6975,8.8300,16500284.0000,74785888.0000,74.7859
75,7,9,-144.0,-74.0,451.9575,33.1225,13645029.0000,61844732.0000,61.8447
76,7,10,-138.0,-74.0,308.1275,214.1350,1438940.6250,6521854.5000,6.5219
77,7,11,-132.0,-74.0,299.9700,471.9050,635657.6250,2881054.7500,2.8811
78,7,12,-126.0,-74.0,545.4225,243.7250,2237860.2500,10142878.0000,10.1429
79,7,13,-120.0,-74.0,2308.4275,172.6700,13369015.0000,60593724.0000,60.5937
80,7,14,-114.0,-74.0,443.9100,573.2637,774355.6875,3509689.7500,3.5097
81,7,15,-108.0,-74.0,1142.0050,310.3500,3679732.7500,16678021.0000,16.6780
82,8,15,-108.0,-68.0,455.0800,256.8300,1771911.2500,8031011.0000,8.0310
83,8,14,-114.0,-68.0,354.3750,368.0537,962834.9375,4363953.0000,4.3640
84,8,13,-120.0,-68.0,347.1125,293.1862,1183931.7500,5366052.5000,5.3661
85,8,12,-126.0,-68.0,801.6025,418.2462,1916580.3750,8686709.0000,8.6867
86,8,11,-132.0,-68.0,773.7225,94.3812,8197841.5000,37155896.0000,37.1559
87,8,10,-138.0,-68.0,588.1075,306.9188,1916166.7500,8684834.0000,8.6848
88,8,9,-144.0,-68.0,521.3125,201.4150,2588251.0000,11730989.0000,11.7310
89,8,8,-150.0,-68.0,19.5650,24.0475,813598.0625,3687552.0000,3.6876
90,8,7,-156.0,-68.0,360.4025,12.2425,29438638.0000,133427688.0000,133.4277
91,8,6,-162.0,-68.0,322.3100,3.7450,86064112.0000,390076992.0000,390.0770
92,8,5,-168.0,-68.0,401.0650,4.9300,81351928.0000,368719488.0000,368.7195
93,8,4,-174.0,-68.0,453.0325,15.8125,28650278.0000,129854520.0000,129.8545
94,8,3,-180.0,-68.0,699.9450,0.5737,1219948672.0000,nan,nan
95,8,2,-186.0,-68.0,737.2950,0.4975,1481996032.0000,nan,nan
96,8,1,-192.0,-68.0,179.8675,1.0488,171506256.0000,777334976.0000,777.3350
97,9,1,-192.0,-62.0,1314.8750,6.1175,214936656.0000,974178944.0000,974.1789
98,9,2,-186.0,-62.0,596.7450,1.4150,421727648.0000,1911438464.0000,1911.4385
99,9,3,-180.0,-62.0,1097.5325,1.3838,793157568.0000,3594907392.0000,3594.9074
100,9,4,-174.0,-62.0,334.7025,6.7613,49503056.0000,224367664.0000,224.3677
101,9,5,-168.0,-62.0,348.5750,11.2525,30977562.0000,140402704.0000,140.4027
102,9,6,-162.0,-62.0,443.5550,33.2212,13351546.0000,60514548.0000,60.5145
103,9,7,-156.0,-62.0,369.6450,113.0500,3269747.7500,14819805.0000,14.8198
104,9,8,-150.0,-62.0,446.8825,49.3837,9049181.0000,41014508.0000,41.0145
105,9,9,-144.0,-62.0,40.2300,8.3288,4830256.5000,21892656.0000,21.8927
106,9,10,-138.0,-62.0,390.7300,281.6038,1387517.1250,6288783.0000,6.2888
107,9,11,-132.0,-62.0,509.1025,239.9362,2121824.2500,9616957.0000,9.6170
108,9,12,-126.0,-62.0,284.1900,218.8700,1298442.1250,5885059.5000,5.8851
109,9,13,-120.0,-62.0,833.8025,337.7412,2468761.2500,11189414.0000,11.1894
110,9,14,-114.0,-62.0,680.8075,276.6263,2461109.5000,11154733.0000,11.1547
111,9,15,-108.0,-62.0,590.2550,108.4762,5441329.5000,24662282.0000,24.6623
112,10,15,-108.0,-56.0,886.9300,100.7637,8802075.0000,39894524.0000,39.8945
113,10,14,-114.0,-56.0,267.5425,86.6662,3087044.2500,13991720.0000,13.9917
114,10,13,-120.0,-56.0,526.2475,179.7688,2927358.0000,13267958.0000,13.2680
115,10,12,-126.0,-56.0,413.4050,151.7175,2724834.2500,12350039.0000,12.3500
116,10,11,-132.0,-56.0,150.1275,80.1512,1873052.7500,8489425.0000,8.4894
117,10,10,-138.0,-56.0,323.6000,181.0562,1787290.0000,8100713.5000,8.1007
118,10,9,-144.0,-56.0,23.8925,7.8375,3048485.2500,13816955.0000,13.8170
119,10,8,-150.0,-56.0,233.7250,136.8987,1707284.0000,7738094.0000,7.7381
120,10,7,-156.0,-56.0,473.4750,103.7775,4562405.5000,20678648.0000,20.6786
121,10,6,-162.0,-56.0,153.2325,83.8525,1827405.2500,8282532.0000,8.2825
122,10,5,-168.0,-56.0,499.7475,43.5275,11481190.0000,52037348.0000,52.0373
123,10,4,-174.0,-56.0,622.6725,7.6113,81809488.0000,370793344.0000,370.7933
124,10,3,-180.0,-56.0,74.6650,0.9050,82502872.0000,373936032.0000,373.9360
125,10,2,-186.0,-56.0,776.9975,1.5388,504953792.0000,2288652544.0000,2288.6525
126,10,1,-192.0,-56.0,374.5175,0.5238,715068800.0000,3240977920.0000,3240.9779
127,11,1,-186.0,-50.0,46.6900,0.5587,83561504.0000,378734176.0000,378.7342
128,11,2,-180.0,-50.0,415.1350,7.9425,52267552.0000,236897456.0000,236.8975
129,11,3,-174.0,-50.0,460.8625,36.2550,12711695.0000,57614488.0000,57.6145
130,11,4,-168.0,-50.0,292.4475,220.8338,1324288.2500,6002204.0000,6.0022
131,11,5,-162.0,-50.0,377.8525,231.6350,1631241.2500,7393438.0000,7.3934
132,11,6,-156.0,-50.0,321.7425,225.8000,1424900.3750,6458218.5000,6.4582
133,11,7,-150.0,-50.0,97.8450,103.5537,944871.6250,4282536.5000,4.2825
134,11,8,-144.0,-50.0,173.7125,92.3350,1881328.8750,8526935.0000,8.5269
135,11,9,-138.0,-50.0,324.3300,82.5050,3931034.2500,17817020.0000,17.8170
136,11,10,-132.0,-50.0,526.2300,97.6613,5388318.5000,24422016.0000,24.4220
137,11,11,-126.0,-50.0,302.7450,91.4300,3311221.7500,15007782.0000,15.0078
138,11,12,-120.0,-50.0,668.0975,145.9937,4576206.5000,20741198.0000,20.7412
139,11,13,-114.0,-50.0,501.0750,29.3987,17044092.0000,77250648.0000,77.2506
140,12,13,-114.0,-44.0,157.8325,6.4387,24512914.0000,111102336.0000,111.1023
141,12,12,-120.0,-44.0,399.2125,120.0437,3325558.5000,15072762.0000,15.0728
142,12,11,-126.0,-44.0,288.6175,146.6687,1967818.5000,8918941.0000,8.9189
143,12,10,-132.0,-44.0,399.0675,97.9100,4075860.5000,18473430.0000,18.4734
144,12,9,-138.0,-44.0,479.0775,52.8500,9064855.0000,41085548.0000,41.0855
145,12,8,-144.0,-44.0,210.5500,69.4563,3031404.7500,13739539.0000,13.7395
146,12,7,-150.0,-44.0,244.0475,96.4725,2529710.5000,11465660.0000,11.4657
147,12,6,-156.0,-44.0,356.3875,287.6225,1239080.8750,5616010.5000,5.6160
148,12,5,-162.0,-44.0,361.7225,168.7150,2143985.5000,9717400.0000,9.7174
149,12,4,-168.0,-44.0,736.4225,183.0737,4022546.0000,18231788.0000,18.2318
150,12,3,-174.0,-44.0,615.2500,79.2350,7764877.0000,35193528.0000,35.1935
151,12,2,-180.0,-44.0,717.0325,14.5413,49310236.0000,223493728.0000,223.4937
152,12,1,-186.0,-44.0,679.2475,3.1250,217359216.0000,985158912.0000,985.1589
153,13,1,-180.0,-38.0,346.8075,72.3725,4791979.5000,21719168.0000,21.7192
154,13,2,-174.0,-38.0,117.6800,76.6463,1535365.3750,6958890.0000,6.9589
155,13,3,-168.0,-38.0,396.9075,178.6113,2222186.5000,10071838.0000,10.0718
156,13,4,-162.0,-38.0,297.4450,211.8150,1404268.1250,6364705.0000,6.3647
157,13,5,-156.0,-38.0,546.5700,107.8400,5068343.0000,22971758.0000,22.9718
158,13,6,-150.0,-38.0,218.7025,94.9275,2303889.7500,10442150.0000,10.4421
159,13,7,-144.0,-38.0,184.1200,99.0975,1857968.0000,8421054.0000,8.4211
160,13,8,-138.0,-38.0,452.5300,160.7700,2814766.7500,12757649.0000,12.7576
161,13,9,-132.0,-38.0,261.6250,153.2275,1707428.6250,7738749.5000,7.7387
162,13,10,-126.0,-38.0,394.8375,189.3488,2085239.5000,9451140.0000,9.4511
163,13,11,-120.0,-38.0,113.4225,7.5912,14941217.0000,67719576.0000,67.7196
164,14,9,-126.0,-32.0,1349.1450,0.7412,1820096768.0000,nan,nan
165,14,8,-132.0,-32.0,214.3650,84.0238,2551243.0000,11563254.0000,11.5633
166,14,7,-138.0,-32.0,611.3925,97.9688,6240689.5000,28285302.0000,28.2853
167,14,6,-144.0,-32.0,83.7250,38.4738,2176159.2500,9863224.0000,9.8632
168,14,5,-150.0,-32.0,436.2750,87.3200,4996278.5000,22645134.0000,22.6451
169,14,4,-156.0,-32.0,561.0075,77.5900,7230411.0000,32771116.0000,32.7711
170,14,3,-162.0,-32.0,563.2950,114.7763,4907766.0000,22243960.0000,22.2440
171,14,2,-168.0,-32.0,424.0275,87.9413,4821713.5000,21853934.0000,21.8539
172,14,1,-174.0,-32.0,836.9125,84.3900,9917200.0000,44948720.0000,44.9487
173,15,1,-162.0,-26.0,366.7250,61.7412,5939709.0000,26921138.0000,26.9211
174,15,2,-156.0,-26.0,606.2575,174.2912,3478416.5000,15765575.0000,15.7656
175,15,3,-150.0,-26.0,378.1575,128.8850,2934069.0000,13298375.0000,13.2984
176,15,4,-144.0,-26.0,435.1150,167.9062,2591416.5000,11745336.0000,11.7453
177,15,5,-138.0,-26.0,577.4125,297.9075,1938227.5000,8784823.0000,8.7848
