Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
35,4,4,-168.0,-92.0,770.1800,54.3900,14160325.0000,64180260.0000,64.1803
36,4,3,-174.0,-92.0,279.8475,25.6525,10909173.0000,49444736.0000,49.4447
37,4,2,-180.0,-92.0,995.3225,26.2300,37945956.0000,171986256.0000,171.9863
38,4,1,-186.0,-92.0,803.4050,93.8287,8562461.0000,38808500.0000,38.8085
39,5,1,-186.0,-86.0,1365.6025,47.8138,28560876.0000,129449320.0000,129.4493
40,5,2,-180.0,-86.0,1543.3225,27.2112,56716340.0000,257061152.0000,257.0612
41,5,3,-174.0,-86.0,745.0125,27.7425,26854556.0000,121715592.0000,121.7156
42,5,4,-168.0,-86.0,801.8200,121.5650,6595813.5000,29894866.0000,29.8949
43,5,5,-162.0,-86.0,481.6475,573.6537,839613.6250,3805465.0000,3.8055
44,5,6,-156.0,-86.0,236.1750,670.4575,352259.4687,1596580.8750,1.5966
45,5,7,-150.0,-86.0,141.2475,495.4937,285064.1562,1292024.8750,1.2920
46,5,8,-144.0,-86.0,163.3475,471.8937,346153.1875,1568904.7500,1.5689
47,5,9,-138.0,-86.0,134.4250,185.8438,723322.7500,3278388.2500,3.2784
48,5,10,-132.0,-86.0,199.5675,239.7800,832294.1875,3772290.2500,3.7723
49,5,11,-126.0,-86.0,379.3575,225.5887,1681633.2500,7621835.0000,7.6218
50,5,12,-120.0,-86.0,708.7350,377.9750,1875084.3750,8498633.0000,8.4986
51,5,13,-114.0,-86.0,1772.4075,384.0150,4615464.0000,20919130.0000,20.9191
52,6,15,-108.0,-80.0,1611.0475,278.4537,5785691.5000,26223068.0000,26.2231
53,6,14,-114.0,-80.0,35.4125,145.8338,242827.8593,1100593.0000,1.1006
54,6,13,-120.0,-80.0,131.5950,394.9100,333227.8125,1510321.7500,1.5103
55,6,12,-126.0,-80.0,317.2525,185.3412,1711721.0000,7758204.5000,7.7582
56,6,11,-132.0,-80.0,157.8050,404.2525,390362.4687,1769278.8750,1.7693
57,6,10,-138.0,-80.0,232.1800,205.6475,1129019.3750,5117167.5000,5.1172
58,6,9,-144.0,-80.0,182.8125,184.2850,992009.7500,4496185.0000,4.4962
59,6,8,-150.0,-80.0,14.6025,35.8900,406868.2812,1844089.8750,1.8441
60,6,7,-156.0,-80.0,18.0675,33.8337,534008.1875,2420338.7500,2.4203
61,6,6,-162.0,-80.0,238.8000,290.7687,821271.2500,3722330.0000,3.7223
62,6,5,-168.0,-80.0,815.6875,217.8625,3744047.2500,16969520.0000,16.9695
63,6,4,-174.0,-80.0,778.6450,8.6125,90408672.0000,409768288.0000,409.7683
64,6,3,-180.0,-80.0,1292.0100,2.0550,628715328.0000,2849589504.0000,2849.5895
65,6,2,-186.0,-80.0,2115.1799,1.1775,1796334464.0000,nan,nan
66,6,1,-192.0,-80.0,1508.1525,0.3913,3854696704.0000,nan,nan
67,7,1,-192.0,-74.0,1585.4351,0.0675,nan,nan,nan
68,7,2,-186.0,-74.0,846.9025,-2.0837,406432352.0000,1842114048.0000,1842.1140
69,7,3,-180.0,-74.0,357.8875,-2.4850,144019104.0000,652752192.0000,652.7522
70,7,4,-174.0,-74.0,564.2975,5.1837,108859024.0000,493392640.0000,493.3926
71,7,5,-168.0,-74.0,769.1675,206.4688,3725346.2500,16884760.0000,16.8848
72,7,6,-162.0,-74.0,211.7650,180.7487,1171598.7500,5310154.5000,5.3102
73,7,7,-156.0,-74.0,423.3325,81.8625,5171263.0000,23438234.0000,23.4382
74,7,8,-150.0,-74.0,23.3850,-0.8213,28474856.0000,129059440.0000,129.0594
75,7,9,-144.0,-74.0,18.9500,105.4512,179703.9062,814490.0000,0.8145
76,7,10,-138.0,-74.0,153.3050,262.0963,584918.6875,2651085.5000,2.6511
77,7,11,-132.0,-74.0,155.6250,247.0163,630019.2500,2855499.2500,2.8555
78,7,12,-126.0,-74.0,153.3200,43.2513,3544868.7500,16066764.0000,16.0668
79,7,13,-120.0,-74.0,1934.6525,96.2625,20097678.0000,91090720.0000,91.0907
80,7,14,-114.0,-74.0,195.7575,138.3525,1414918.3750,6412976.0000,6.4130
81,7,15,-108.0,-74.0,1772.8025,139.0600,12748473.0000,57781180.0000,57.7812
82,8,15,-108.0,-68.0,432.5950,189.6925,2280506.5000,10336168.0000,10.3362
83,8,14,-114.0,-68.0,53.1950,103.1850,515530.4062,2336590.0000,2.3366
84,8,13,-120.0,-68.0,121.7750,68.4588,1778808.2500,8062270.5000,8.0623
85,8,12,-126.0,-68.0,365.4925,153.8438,2375738.7500,10767799.0000,10.7678
86,8,11,-132.0,-68.0,435.4500,62.0087,7022396.5000,31828310.0000,31.8283
87,8,10,-138.0,-68.0,180.8725,278.7100,648963.0625,2941360.2500,2.9414
88,8,9,-144.0,-68.0,127.3275,274.4900,463869.3750,2102441.5000,2.1024
89,8,8,-150.0,-68.0,78.5300,259.1187,303065.7187,1373615.1250,1.3736
90,8,7,-156.0,-68.0,166.6450,104.0650,1601355.0000,7257981.5000,7.2580
91,8,6,-162.0,-68.0,521.8850,129.4212,4032452.5000,18276688.0000,18.2767
92,8,5,-168.0,-68.0,489.5900,187.4450,2611912.7500,11838234.0000,11.8382
93,8,4,-174.0,-68.0,829.1225,47.1337,17590846.0000,79728752.0000,79.7288
94,8,3,-180.0,-68.0,186.1000,7.4600,24946388.0000,113067016.0000,113.0670
95,8,2,-186.0,-68.0,808.7875,19.1150,42311672.0000,191773424.0000,191.7734
96,8,1,-192.0,-68.0,1986.9250,10.0225,198246496.0000,898532416.0000,898.5324
97,9,1,-192.0,-62.0,2058.8826,10.5675,194831632.0000,883054912.0000,883.0549
98,9,2,-186.0,-62.0,1421.0000,13.2725,107063496.0000,485254592.0000,485.2546
99,9,3,-180.0,-62.0,583.4200,14.6562,39806908.0000,180420832.0000,180.4208
100,9,4,-174.0,-62.0,682.0825,98.8388,6900962.5000,31277924.0000,31.2779
101,9,5,-168.0,-62.0,925.2750,187.9825,4922134.5000,22309084.0000,22.3091
102,9,6,-162.0,-62.0,288.0275,355.4562,810303.6875,3672620.5000,3.6726
103,9,7,-156.0,-62.0,157.5450,399.6300,394227.1562,1786795.2500,1.7868
104,9,8,-150.0,-62.0,402.4950,234.6250,1715482.3750,7775252.5000,7.7753
105,9,9,-144.0,-62.0,734.0975,208.3362,3523618.7500,15970450.0000,15.9704
106,9,10,-138.0,-62.0,467.8575,414.5125,1128693.3750,5115690.0000,5.1157
107,9,11,-132.0,-62.0,560.8900,268.8175,2086508.6250,9456892.0000,9.4569
108,9,12,-126.0,-62.0,323.6950,265.0513,1221254.3750,5535213.5000,5.5352
109,9,13,-120.0,-62.0,322.7075,173.5150,1859824.8750,8429471.0000,8.4295
110,9,14,-114.0,-62.0,338.3400,148.3850,2280150.0000,10334552.0000,10.3346
111,9,15,-108.0,-62.0,399.8075,82.9437,4820225.0000,21847188.0000,21.8472
112,10,15,-108.0,-56.0,1775.7700,72.8938,24361072.0000,110414128.0000,110.4141
113,10,14,-114.0,-56.0,1397.3149,80.3475,17390896.0000,78822496.0000,78.8225
114,10,13,-120.0,-56.0,488.1925,137.2563,3556796.2500,16120824.0000,16.1208
115,10,12,-126.0,-56.0,319.8800,186.7663,1712729.1250,7762773.5000,7.7628
116,10,11,-132.0,-56.0,321.2950,241.8975,1328228.0000,6020061.0000,6.0201
117,10,10,-138.0,-56.0,328.2175,278.0787,1180304.2500,5349611.0000,5.3496
118,10,9,-144.0,-56.0,317.5325,337.6650,940377.3125,4262166.5000,4.2622
119,10,8,-150.0,-56.0,312.6325,324.8400,962420.0000,4362072.5000,4.3621
120,10,7,-156.0,-56.0,492.5350,365.5038,1347551.2500,6107641.5000,6.1076
121,10,6,-162.0,-56.0,116.5750,549.8375,212017.1875,960946.7500,0.9609
122,10,5,-168.0,-56.0,133.1975,255.7988,520712.0625,2360075.5000,2.3601
123,10,4,-174.0,-56.0,880.7850,131.4637,6699831.5000,30366318.0000,30.3663
124,10,3,-180.0,-56.0,758.3200,64.1275,11825192.0000,53596500.0000,53.5965
125,10,2,-186.0,-56.0,401.2450,39.3662,10192615.0000,46197008.0000,46.1970
126,10,1,-192.0,-56.0,501.1950,38.0150,13184138.0000,59755788.0000,59.7558
127,11,1,-186.0,-50.0,729.6900,45.8712,15907351.0000,72098480.0000,72.0985
128,11,2,-180.0,-50.0,784.0750,129.4700,6056036.0000,27448378.0000,27.4484
129,11,3,-174.0,-50.0,356.1825,175.7038,2027176.5000,9187975.0000,9.1880
130,11,4,-168.0,-50.0,72.7950,522.0312,139445.6875,632023.6250,0.6320
131,11,5,-162.0,-50.0,265.3900,435.6250,609216.7500,2761214.0000,2.7612
132,11,6,-156.0,-50.0,307.9050,300.1613,1025798.6875,4649330.0000,4.6493
133,11,7,-150.0,-50.0,322.4500,303.1950,1063507.1250,4820240.0000,4.8202
134,11,8,-144.0,-50.0,355.7875,268.3275,1325945.0000,6009713.5000,6.0097
135,11,9,-138.0,-50.0,975.4125,164.3513,5934926.5000,26899462.0000,26.8995
136,11,10,-132.0,-50.0,306.8575,73.3537,4183256.2500,18960192.0000,18.9602
137,11,11,-126.0,-50.0,633.5775,80.4012,7880195.5000,35716200.0000,35.7162
138,11,12,-120.0,-50.0,490.5700,133.1350,3684756.7500,16700792.0000,16.7008
139,11,13,-114.0,-50.0,744.7900,44.5825,16705884.0000,75717752.0000,75.7178
140,12,13,-114.0,-44.0,941.1025,35.4938,26514598.0000,120174768.0000,120.1748
141,12,12,-120.0,-44.0,587.7525,156.1500,3764025.2500,17060068.0000,17.0601
142,12,11,-126.0,-44.0,565.8250,221.5738,2553664.5000,11574229.0000,11.5742
143,12,10,-132.0,-44.0,486.8300,95.7612,5083789.5000,23041768.0000,23.0418
144,12,9,-138.0,-44.0,861.1675,75.1900,11453219.0000,51910572.0000,51.9106
145,12,8,-144.0,-44.0,423.5675,213.7725,1981394.0000,8980470.0000,8.9805
146,12,7,-150.0,-44.0,377.5275,286.1738,1319224.7500,5979254.5000,5.9793
147,12,6,-156.0,-44.0,349.9400,360.4562,970825.3125,4400169.0000,4.4002
148,12,5,-162.0,-44.0,391.2475,366.4025,1067808.0000,4839733.0000,4.8397
149,12,4,-168.0,-44.0,822.1875,376.1300,2185913.2500,9907434.0000,9.9074
150,12,3,-174.0,-44.0,1089.2175,235.8400,4618460.0000,20932708.0000,20.9327
151,12,2,-180.0,-44.0,703.5550,59.8987,11745739.0000,53236388.0000,53.2364
152,12,1,-186.0,-44.0,480.4700,40.1900,11954964.0000,54184680.0000,54.1847
153,13,1,-180.0,-38.0,391.4625,116.0713,3372605.0000,15285995.0000,15.2860
154,13,2,-174.0,-38.0,127.4375,180.7625,704999.6875,3195340.7500,3.1953
155,13,3,-168.0,-38.0,252.3575,291.0737,866988.2500,3929537.7500,3.9295
156,13,4,-162.0,-38.0,284.9500,393.0300,725008.3750,3286028.0000,3.2860
157,13,5,-156.0,-38.0,303.4675,215.4688,1408406.1250,6383460.0000,6.3835
158,13,6,-150.0,-38.0,338.0250,211.2337,1600241.3750,7252934.0000,7.2529
159,13,7,-144.0,-38.0,434.7625,271.4637,1601549.1250,7258861.5000,7.2589
160,13,8,-138.0,-38.0,563.7425,174.9738,3221869.0000,14602799.0000,14.6028
161,13,9,-132.0,-38.0,854.8450,238.8275,3579341.0000,16223006.0000,16.2230
162,13,10,-126.0,-38.0,656.6575,252.8537,2596985.5000,11770577.0000,11.7706
163,13,11,-120.0,-38.0,1532.2700,56.9325,26913804.0000,121984128.0000,121.9841
164,14,9,-126.0,-32.0,0.0000,32.1738,0.0000,0.0000,0.0000
165,14,8,-132.0,-32.0,614.7425,241.7213,2543187.5000,11526743.0000,11.5267
166,14,7,-138.0,-32.0,597.1000,164.0287,3640215.7500,16498914.0000,16.4989
167,14,6,-144.0,-32.0,278.6575,139.5700,1996543.0000,9049132.0000,9.0491
168,14,5,-150.0,-32.0,537.3825,103.8225,5175974.0000,23459586.0000,23.4596
169,14,4,-156.0,-32.0,487.2625,175.4300,2777532.5000,12588889.0000,12.5889
170,14,3,-162.0,-32.0,432.8175,349.9250,1236886.6250,5606065.0000,5.6061
171,14,2,-168.0,-32.0,266.8500,366.5275,728049.1250,3299810.0000,3.2998
172,14,1,-174.0,-32.0,412.8475,278.1163,1484442.1250,6728085.5000,6.7281
173,15,1,-162.0,-26.0,412.5400,339.9600,1213495.7500,5500048.5000,5.5000
174,15,2,-156.0,-26.0,324.1600,301.6163,1074743.1250,4871166.0000,4.8712
175,15,3,-150.0,-26.0,445.8775,202.1363,2205826.5000,9997688.0000,9.9977
176,15,4,-144.0,-26.0,646.9500,307.3750,2104758.0000,9539605.0000,9.5396
177,15,5,-138.0,-26.0,567.3400,396.4175,1431168.1250,6486626.5000,6.4866
