Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
50,5,12,-120,-86,337.7675,95.6037,,,
51,5,13,-114,-86,1796.5699,611.84,,,
52,6,15,-108,-80,1101.2,469.2075,,,
53,6,14,-114,-80,19.42,195.29,,,
54,6,13,-120,-80,316.5925,728.855,,,
55,6,12,-126,-80,592.6875,394.5763,,,
56,6,11,-132,-80,325.57,79.5762,,,
57,6,10,-138,-80,119.65,67.2937,,,
58,6,9,-144,-80,478.9725,107.6312,,,
59,6,8,-150,-80,751.46,42.4775,,,
60,6,7,-156,-80,631.53,4.675,,,
61,6,6,-162,-80,508.0375,4.34,,,
62,6,5,-168,-80,25.3475,0.3275,,,
63,6,4,-174,-80,448.1,0.2888,,,
64,6,3,-180,-80,448.7475,0.305,,,
65,6,2,-186,-80,1017.875,0.3688,,,
66,6,1,-192,-80,62.9325,0.6525,,,
67,7,1,-192,-74,697.5925,1.2088,,,
68,7,2,-186,-74,1403.395,0.435,,,
69,7,3,-180,-74,2171.6599,0.2775,,,
70,7,4,-174,-74,209.33,0.3,,,
71,7,5,-168,-74,185.0775,0.3937,,,
72,7,6,-162,-74,619.4225,1.31,,,
73,7,7,-156,-74,914.63,4.43,,,
74,7,8,-150,-74,386.7075,23.135,,,
75,7,9,-144,-74,721.13,48.645,,,
76,7,10,-138,-74,359.7825,230.5038,,,
77,7,11,-132,-74,335.8475,548.195,,,
78,7,12,-126,-74,610.0025,271.9913,,,
79,7,13,-120,-74,21.705,1.1188,,,
80,7,14,-114,-74,403.565,646.6525,,,
81,7,15,-108,-74,1174.1324,347.9012,,,
82,8,15,-108,-68,682.6475,316.8725,,,
83,8,14,-114,-68,507.8925,499.8838,,,
84,8,13,-120,-68,231.7025,299.5575,,,
85,8,12,-126,-68,575.39,327.0713,,,
86,8,11,-132,-68,736.1375,87.245,,,
87,8,10,-138,-68,712.145,375.0162,,,
88,8,9,-144,-68,699.19,260.7725,,,
89,8,8,-150,-68,222.2425,59.8325,,,
90,8,7,-156,-68,508.315,15.2725,,,
91,8,6,-162,-68,399.6075,4.315,,,
92,8,5,-168,-68,567.155,1.2062,,,
93,8,4,-174,-68,119.7225,0.4212,,,
94,8,3,-180,-68,636.905,0.3925,,,
95,8,2,-186,-68,90.19,0.41,,,
96,8,1,-192,-68,400.065,0.5112,,,
97,9,1,-192,-62,679.9275,8.5738,,,
98,9,2,-186,-62,600.1675,0.3987,,,
99,9,3,-180,-62,166.8425,0.3787,,,
100,9,4,-174,-62,307.62,1.3037,,,
101,9,5,-168,-62,469.3475,6.8887,,,
102,9,6,-162,-62,457.685,30.7188,,,
103,9,7,-156,-62,528.545,173.4438,,,
104,9,8,-150,-62,1030.855,114.73,,,
105,9,9,-144,-62,451.5475,150.4163,,,
106,9,10,-138,-62,530.2625,384.57,,,
107,9,11,-132,-62,566.9025,275.9487,,,
108,9,12,-126,-62,323.685,252.8138,,,
109,9,13,-120,-62,826.86,342.275,,,
110,9,14,-114,-62,721.0675,294.5738,,,
111,9,15,-108,-62,711.775,114.3887,,,
112,10,15,-108,-56,985.02,113.995,,,
113,10,14,-114,-56,389.67,123.9437,,,
114,10,13,-120,-56,628.115,219.63,,,
115,10,12,-126,-56,547.17,201.7487,,,
116,10,11,-132,-56,483.0575,227.1938,,,
117,10,10,-138,-56,478.4875,263.2737,,,
118,10,9,-144,-56,408.535,311.2013,,,
119,10,8,-150,-56,381.175,209.3587,,,
120,10,7,-156,-56,672.8225,146.7462,,,
121,10,6,-162,-56,429.7875,216.825,,,
122,10,5,-168,-56,524.555,40.9475,,,
123,10,4,-174,-56,696.1425,6.3738,,,
124,10,3,-180,-56,237.51,1.0112,,,
125,10,2,-186,-56,1003.7,15.3788,,,
126,10,1,-192,-56,681.3975,0.43,,,
127,11,1,-186,-50,86.5025,2.4125,,,
128,11,2,-180,-50,442,10.8188,,,
129,11,3,-174,-50,568.2575,42.9925,,,
130,11,4,-168,-50,341.47,259.9775,,,
131,11,5,-162,-50,458.5525,280.7538,,,
132,11,6,-156,-50,439.4125,299.1075,,,
133,11,7,-150,-50,321.135,286.1313,,,
134,11,8,-144,-50,442.19,224.7238,,,
135,11,9,-138,-50,730,175.6138,,,
136,11,10,-132,-50,863.92,151.2712,,,
137,11,11,-126,-50,457.465,148.4937,,,
138,11,12,-120,-50,678.4725,185.7,,,
139,11,13,-114,-50,944.895,44.8538,,,
140,12,13,-114,-44,1,1.5112,,,
141,12,12,-120,-44,670.9725,193.6413,,,
142,12,11,-126,-44,467.4125,229.2762,,,
143,12,10,-132,-44,527.3425,164.5838,,,
144,12,9,-138,-44,705.93,76.1275,,,
145,12,8,-144,-44,302.1425,130.1087,,,
146,12,7,-150,-44,481.0675,173.025,,,
147,12,6,-156,-44,345.8925,278.6362,,,
148,12,5,-162,-44,472.8375,209.7162,,,
149,12,4,-168,-44,903.16,217.1638,,,
150,12,3,-174,-44,526.8275,89.7375,,,
151,12,2,-180,-44,607.595,10.965,,,
152,12,1,-186,-44,641.575,0.93,,,
153,13,1,-180,-38,167.7375,38.1063,,,
154,13,2,-174,-38,272.21,151.4037,,,
155,13,3,-168,-38,408.8225,184.6725,,,
156,13,4,-162,-38,304.7125,217.3163,,,
157,13,5,-156,-38,573.86,112.7438,,,
158,13,6,-150,-38,268.6075,114.41,,,
159,13,7,-144,-38,343.03,179.6525,,,
160,13,8,-138,-38,919.84,184.4263,,,
161,13,9,-132,-38,368.635,241.03,,,
162,13,10,-126,-38,562.1475,259.0413,,,
163,13,11,-120,-38,661.5375,28.545,,,
164,14,9,-126,-32,1,1.815,,,
165,14,8,-132,-32,485.87,177.5338,,,
166,14,7,-138,-32,867.8125,138.2288,,,
167,14,6,-144,-32,68.4825,39.1025,,,
168,14,5,-150,-32,434.5275,85.225,,,
169,14,4,-156,-32,411.13,69.2637,,,
170,14,3,-162,-32,498.985,103.7475,,,
171,14,2,-168,-32,419.95,88.2162,,,
172,14,1,-174,-32,750.5825,99.2738,,,
173,15,1,-162,-26,529.1475,100.5263,,,
174,15,2,-156,-26,574.91,184.19,,,
175,15,3,-150,-26,501.685,164.1562,,,
176,15,4,-144,-26,659.8825,227.6013,,,
177,15,5,-138,-26,602.74,307.9113,,,
